xacc,yacc,zacc,xgyro,ygyro,zgyro
1.042969,-0.006104,0.012451,-1.450382,17.099237,-40.061069
1.051270,-0.011230,0.010010,-1.587786,18.076336,-40.274811
1.051270,-0.014648,0.009277,-0.977099,19.175573,-40.809162
1.062012,-0.007080,0.007080,-0.702290,20.259542,-41.572517
1.056641,-0.008057,0.023438,-0.473282,21.526718,-41.832062
1.045410,-0.000977,0.022705,0.152672,21.984734,-41.160305
1.039062,-0.007324,0.025391,0.534351,22.290077,-41.251907
1.039307,-0.032715,0.028809,1.343511,22.702290,-41.679390
1.041504,-0.033203,0.020264,1.740458,22.916031,-43.175571
1.035645,-0.034912,0.035156,1.679389,23.358778,-44.656490
1.027832,-0.004883,0.037598,1.282443,23.053434,-45.877861
1.026367,0.008301,0.027588,-0.335878,22.152672,-45.297710
1.023193,0.002686,0.018799,-1.297710,21.053434,-44.885498
1.030273,-0.008301,0.025635,-1.969466,20.824427,-44.961834
1.035645,-0.009766,0.010742,-2.366412,20.366413,-45.083969
1.040039,-0.018555,0.007080,-2.641221,20.274809,-44.977100
1.031494,-0.024658,-0.003906,-2.396947,20.183207,-44.442749
1.023193,-0.009766,0.001953,-2.122137,20.122137,-42.793892
1.030029,-0.019043,0.002197,-1.664122,20.030535,-41.832062
1.025879,-0.028809,0.007080,-1.129771,20.519083,-41.267174
1.035645,-0.048096,0.015381,0.167939,20.824427,-40.870228
1.036377,-0.040039,0.008057,0.793893,20.854961,-40.809162
1.026367,-0.039062,0.020508,1.526718,20.824427,-40.305344
1.029785,-0.034424,0.025391,2.091603,21.312977,-39.694656
1.040039,-0.038086,0.019775,2.946565,21.603054,-39.816795
1.044189,-0.033691,0.025391,3.358779,22.015266,-40.244274
1.038574,-0.032227,0.011230,3.419847,22.305344,-40.595421
1.044678,-0.036133,0.019043,3.328244,22.748091,-41.221375
1.041260,-0.029297,0.018066,3.160305,23.007633,-41.526718
1.034668,-0.032959,0.031006,2.564885,22.992367,-42.564884
1.031738,-0.022949,0.035889,2.229008,22.870230,-43.053436
1.038818,-0.025635,0.037842,1.664122,23.145039,-43.938931
1.027832,-0.004395,0.031494,0.564885,23.053434,-44.137405
1.019043,0.008301,0.033447,-1.328244,22.290077,-44.274811
1.010742,0.010498,0.043945,-3.038168,20.839695,-43.282444
1.013916,-0.027588,0.035400,-3.725191,19.206106,-43.358780
1.027588,-0.047607,0.014893,-3.053435,18.625954,-43.679390
1.028564,-0.059814,0.021973,-2.229008,18.366413,-44.137405
1.026855,-0.051025,0.018311,-1.511450,18.351145,-43.709923
1.021729,-0.020020,0.014160,-1.480916,18.671755,-43.083969
1.026123,-0.009277,0.002686,-1.847328,19.038168,-42.213741
1.031250,-0.030762,0.007568,-1.282443,19.877863,-42.015266
1.037598,-0.038574,0.019531,-0.564885,20.916031,-42.519085
1.027100,-0.037842,0.023926,0.030534,21.618320,-42.946564
1.019531,-0.033936,0.023193,0.259542,21.847328,-43.053436
1.021729,-0.015381,0.033203,0.244275,21.969465,-42.977100
1.023193,-0.008789,0.031494,-0.351145,21.603054,-42.778625
1.020508,-0.028076,0.052490,-0.503817,21.083969,-42.519085
1.020752,-0.031982,0.049072,-0.809160,20.213741,-43.480915
1.020752,-0.021973,0.048584,-1.832061,19.755726,-44.045803
1.034668,0.010254,0.044434,-4.351145,18.366413,-45.083969
1.037842,0.033203,0.041260,-8.687023,17.251909,-45.755726
1.043457,0.044434,0.030029,-12.946565,16.809160,-46.000000
1.047607,0.057373,0.029541,-18.122137,16.488550,-46.977100
1.063721,0.094482,0.030273,-25.587786,16.625954,-49.206108
1.084473,0.156006,0.031006,-36.015266,17.145039,-51.847328
1.136230,0.206543,0.017822,-50.625954,19.221375,-53.007633
1.086182,0.197021,0.020508,-62.396946,20.610687,-51.160305
1.063721,0.155762,0.030273,-71.251907,21.328245,-50.824429
1.052246,0.173096,0.032227,-82.946564,21.664122,-56.305344
1.065186,0.325195,0.030762,-107.389313,22.305344,-64.961830
1.096680,0.571777,0.010010,-145.954193,21.877863,-71.816795
1.127686,0.684326,-0.029053,-194.687027,21.938931,-71.236641
1.068359,0.687988,-0.032715,-243.740463,19.984734,-67.908394
1.086182,0.617920,-0.006348,-287.786255,16.763359,-73.374046
1.145752,0.617188,-0.070557,-334.229004,17.343512,-77.404579
1.231934,0.635254,-0.128418,-377.022888,20.305344,-82.870232
1.276367,0.655273,-0.188232,-412.916016,25.877863,-82.259544
1.207520,0.683594,-0.311279,-444.809174,30.595419,-78.030533
1.239746,0.663330,-0.409424,-478.534363,38.091602,-74.687019
1.287109,0.654541,-0.628174,-500.274811,53.740459,-77.175575
1.366211,0.525391,-0.486084,-500.274811,69.068703,-86.381676
1.215088,0.530518,-0.586182,-500.274811,81.206108,-87.816795
1.132080,0.557861,-0.576416,-500.274811,89.648857,-85.297707
1.097168,0.533691,-0.495850,-500.274811,95.099236,-83.618324
