xacc,yacc,zacc,xgyro,ygyro,zgyro
1.039307,-0.250732,-0.133789,92.641220,11.297709,-27.297710
1.030762,-0.257080,-0.163818,122.549622,13.099236,-15.190840
1.030518,-0.256104,-0.195068,153.068695,14.244275,-3.847328
1.031006,-0.246826,-0.204346,182.870224,15.175572,7.251908
1.020752,-0.213379,-0.227295,209.343506,16.091602,18.992367
1.025635,-0.157227,-0.236328,232.854965,17.328245,30.106871
1.042969,-0.130371,-0.247070,253.297714,18.244274,38.961834
1.049805,-0.126465,-0.253906,270.778625,19.129770,46.137405
1.024414,-0.218018,-0.253174,288.992371,19.297710,55.129772
0.966309,-0.329346,-0.241943,310.977112,18.015266,65.740456
0.929443,-0.392334,-0.222168,333.908386,13.328244,75.328247
0.921875,-0.402344,-0.218262,355.541992,5.465649,82.442749
0.918945,-0.366211,-0.218750,371.175568,-3.648855,82.778625
0.937256,-0.348633,-0.240967,382.870239,-11.435115,79.312981
0.957520,-0.412354,-0.257080,395.358765,-18.045801,75.129768
0.962402,-0.546143,-0.272705,413.877869,-23.221375,76.900764
0.919434,-0.874268,-0.300293,445.664124,-29.770992,86.473282
0.834473,-1.182617,-0.339355,494.366425,-40.183205,99.251907
0.752441,-1.487061,-0.415771,500.259552,-56.992367,112.442749
0.727051,-1.750488,-0.506348,500.259552,-80.030533,122.687019
0.682617,-1.954346,-0.680664,500.259552,-107.633591,130.030533
0.706055,-2.003418,-0.843018,500.259552,-135.633591,132.244278
0.749512,-2.021973,-1.075195,500.259552,-163.022903,128.381683
0.752930,-1.972412,-1.293457,500.259552,-188.274811,117.862595
0.779053,-1.870117,-1.447021,500.259552,-209.358780,101.877861
0.837158,-1.660156,-1.642578,500.259552,-226.305344,79.404579
0.906738,-1.352783,-1.796387,500.259552,-238.396942,52.809162
0.991943,-0.971436,-1.927734,500.259552,-242.702286,25.465649
1.167480,-0.517334,-1.986572,500.259552,-233.496185,-3.511450
1.312988,-0.203369,-2.005859,500.259552,-212.427475,-28.534351
1.507812,-0.002930,-1.934570,500.259552,-178.534348,-55.297710
1.664307,0.088623,-1.758301,500.259552,-132.656494,-80.137405
