xacc,yacc,zacc,xgyro,ygyro,zgyro
1.054199,0.195068,0.006592,-14.977099,17.221375,-51.099236
1.074707,0.184570,-0.004883,-16.534351,19.221375,-50.778625
1.080322,0.177734,-0.016357,-16.916031,22.503817,-49.358780
1.078369,0.147461,-0.015137,-16.030535,25.175573,-47.664124
1.067139,0.125977,0.020020,-13.419847,27.038168,-45.603054
1.044189,0.092529,0.032715,-9.770992,26.916031,-44.015266
1.031738,0.087402,0.052002,-6.381680,26.549618,-42.961834
1.033203,0.079834,0.073242,-2.916031,25.862595,-42.290077
1.018066,0.067139,0.089111,0.503817,24.992367,-41.282444
1.013428,0.079834,0.095215,3.893130,23.267176,-40.854961
1.011963,0.086182,0.110840,5.770992,22.519083,-41.129772
0.997314,0.097412,0.124023,6.671756,21.206106,-41.770992
0.991943,0.101807,0.124268,6.961832,19.129770,-42.503819
0.996094,0.099854,0.119873,7.435114,17.068703,-43.038166
1.008301,0.116699,0.096191,7.496183,16.122137,-44.015266
1.015869,0.141602,0.105957,6.183206,15.496183,-44.564884
1.015869,0.170654,0.080078,4.244275,15.557252,-45.175571
1.019775,0.189941,0.080322,1.603053,15.816793,-45.694656
1.025391,0.196289,0.061523,-1.190840,16.427481,-45.816795
1.037109,0.194580,0.042236,-2.885496,17.511450,-45.404579
1.049805,0.195557,0.022217,-4.167939,19.206106,-44.244274
1.057861,0.185059,0.016357,-4.641222,21.343512,-42.564884
1.054688,0.174072,0.027344,-4.229008,23.221375,-41.358780
1.032471,0.152100,0.033203,-3.343511,24.106871,-39.725189
1.011963,0.131836,0.054443,-1.557252,23.923664,-38.091602
1.003174,0.109863,0.059326,0.916031,22.961832,-36.946564
1.005127,0.096680,0.077393,3.862595,22.076336,-35.786259
0.995361,0.074463,0.081543,7.099236,20.977098,-35.175571
0.992432,0.064697,0.082275,10.839695,19.343512,-34.305344
1.000977,0.051758,0.093750,14.778625,18.000000,-33.312977
0.996094,0.053223,0.094482,19.038168,16.564886,-32.595421
1.021484,0.052979,0.108398,22.687023,16.167938,-32.290077
1.024170,0.072021,0.090576,24.030535,16.030535,-32.473282
1.019287,0.104004,0.086182,22.748091,15.129771,-34.106869
1.016113,0.155029,0.086670,18.931297,14.824428,-36.412212
1.010010,0.191650,0.087891,12.687023,14.366412,-38.656490
1.025391,0.227051,0.062500,4.015267,14.198473,-41.847328
1.051270,0.248535,0.024414,-5.572519,15.786260,-45.450382
1.078369,0.236572,0.010986,-13.908397,18.320610,-48.641220
1.093994,0.198730,-0.001221,-20.427481,21.267176,-50.748093
1.075684,0.161133,-0.007568,-23.862595,23.343512,-51.389313
1.058350,0.128662,-0.005371,-24.824427,24.656488,-50.641220
1.067139,0.104736,0.018555,-23.679390,25.862595,-50.015266
1.065674,0.096191,0.025146,-21.832062,27.145039,-49.129772
1.041016,0.067871,0.049316,-19.038168,26.916031,-48.213741
1.020752,0.050293,0.071045,-15.190840,26.610687,-47.297710
1.007080,0.027100,0.090088,-9.984733,25.648855,-46.015266
0.999756,0.028564,0.102783,-5.251908,24.305344,-44.961834
0.998047,0.035400,0.114502,-0.061069,23.083969,-43.847328
0.992676,0.037354,0.127441,4.244275,21.175573,-42.916031
0.982666,0.047119,0.142090,8.045801,19.312977,-42.106869
0.977051,0.070557,0.115234,10.488549,17.251909,-41.557251
0.989258,0.094482,0.122559,11.679389,15.832061,-41.053436
1.001465,0.125977,0.107178,11.465649,15.496183,-41.435116
1.018555,0.142578,0.079346,10.152672,15.557252,-41.938931
1.033447,0.166992,0.052979,8.000000,16.335878,-42.458015
1.049316,0.184326,0.024414,5.770992,18.152672,-42.106869
1.066650,0.193359,0.025391,3.190840,20.412214,-42.045803
1.048340,0.206787,0.019043,-0.167939,22.366413,-42.076336
1.030029,0.202881,0.011963,-4.030534,23.236641,-42.152672
1.042969,0.201416,0.029053,-7.389313,23.755726,-42.793892
1.036377,0.170654,0.033447,-10.396947,24.412214,-43.969467
1.026855,0.140381,0.045898,-11.740458,24.641222,-44.549618
1.020508,0.106934,0.062256,-11.770992,23.786259,-45.175571
1.020752,0.099854,0.076416,-10.763359,23.145039,-45.984734
1.012939,0.087891,0.083984,-10.076336,22.335878,-46.778625
1.004150,0.084717,0.096680,-8.916031,21.068703,-47.740459
1.005127,0.079102,0.102539,-7.557252,19.221375,-48.167938
1.000977,0.070557,0.116699,-5.160306,17.755726,-47.816795
