xacc,yacc,zacc,xgyro,ygyro,zgyro
1.004639,0.146240,0.070801,-2.381679,21.206106,-44.122139
1.020752,0.156494,0.074463,-4.000000,21.175573,-44.580154
1.015869,0.153809,0.073486,-5.251908,21.145039,-44.854961
1.011719,0.144287,0.060791,-5.145038,20.900763,-44.381680
1.018066,0.130859,0.072510,-3.969466,20.488550,-43.511452
1.031250,0.110596,0.059570,-1.465649,20.610687,-41.877861
1.040771,0.102783,0.051514,1.450382,21.267176,-40.366413
1.043945,0.107178,0.058350,4.366412,22.213741,-38.793892
1.032959,0.118164,0.050293,5.801527,23.175573,-37.816795
1.028320,0.136475,0.070312,5.984733,23.099237,-37.419846
1.014404,0.153564,0.080322,5.007634,22.503817,-38.366413
0.993652,0.160889,0.093506,2.839695,21.328245,-39.160305
0.984619,0.162598,0.090332,-0.152672,20.091602,-40.625954
0.996094,0.161865,0.065674,-3.511450,19.160305,-41.801525
1.014648,0.157227,0.056152,-5.603054,18.748091,-42.778625
1.039307,0.145264,0.045410,-7.496183,19.465649,-43.450382
1.052734,0.122803,0.047119,-8.000000,20.473282,-43.877861
1.053955,0.096436,0.037109,-7.206107,21.450382,-43.832062
1.055908,0.086182,0.048096,-6.061069,22.458015,-43.374046
1.041260,0.073242,0.056396,-4.274809,22.793894,-44.122139
1.034424,0.083984,0.040527,-3.770992,23.099237,-44.763359
1.041260,0.123047,0.045166,-4.412214,23.664122,-45.557251
1.047852,0.155273,0.040283,-5.511450,24.213741,-45.175571
1.035400,0.164795,0.043701,-7.053435,24.778625,-45.114502
1.033447,0.152832,0.038574,-8.473283,24.717558,-45.389313
1.035889,0.133301,0.061279,-8.473283,24.656488,-45.007633
1.036133,0.101562,0.061035,-7.206107,24.824427,-44.488548
1.025879,0.074463,0.074219,-4.580153,24.000000,-43.603054
1.020020,0.065186,0.093262,-1.664122,23.175573,-43.389313
0.999756,0.075195,0.090088,0.290076,21.801527,-42.900764
1.005371,0.133545,0.102295,0.519084,21.236641,-42.809162
1.005859,0.158447,0.097168,-0.213740,20.000000,-42.916031
1.010254,0.159912,0.088135,-1.725191,19.648855,-43.083969
1.012451,0.149902,0.080322,-2.641221,19.343512,-42.778625
1.016602,0.125244,0.074951,-2.687023,19.328245,-42.396946
1.007080,0.099121,0.079590,-1.206107,19.190840,-42.122139
1.007812,0.074951,0.084717,0.793893,18.702290,-41.847328
1.003662,0.057861,0.102539,3.404580,18.152672,-41.740459
0.998291,0.062012,0.107178,5.816794,16.900763,-41.450382
1.005127,0.072998,0.091309,7.465649,16.564886,-41.816795
1.015381,0.096191,0.072510,8.564885,17.099237,-42.061069
1.026611,0.139404,0.062988,8.534351,18.030535,-41.877861
1.035400,0.153320,0.055176,7.969466,18.778625,-41.404579
1.021484,0.160156,0.059082,6.732824,19.251909,-40.809162
1.019287,0.158936,0.051025,5.297710,18.977098,-40.717556
1.019043,0.141113,0.067139,4.381680,19.038168,-40.870228
1.013184,0.135498,0.063232,3.541985,18.763359,-40.900764
1.013184,0.142822,0.057129,1.969466,18.549618,-41.083969
1.028564,0.162842,0.055420,-0.366412,18.916031,-42.625954
1.044434,0.204834,0.041748,-5.053435,19.587786,-44.183205
1.049805,0.208740,0.027832,-9.099236,20.870230,-45.221375
1.044189,0.176025,0.029297,-11.893129,21.465649,-45.664124
1.041748,0.147461,0.014160,-13.160305,21.938931,-45.496181
1.045898,0.129395,0.009277,-13.709924,22.473282,-45.190838
1.062988,0.105469,0.033447,-13.282443,23.068703,-45.419846
1.056152,0.090088,0.031250,-11.923664,23.664122,-45.038166
1.042969,0.077881,0.041504,-10.000000,23.694656,-44.961834
1.035645,0.073730,0.056152,-7.496183,23.114504,-44.839695
1.024170,0.071045,0.071777,-5.709924,21.496183,-45.099236
1.010010,0.069092,0.091309,-4.000000,19.954199,-45.664124
1.004639,0.065918,0.104004,-2.198473,18.183207,-45.862595
1.018799,0.061035,0.099609,0.458015,17.099237,-45.679390
1.023926,0.065674,0.098633,2.885496,16.244274,-45.664124
1.022217,0.068604,0.082031,4.641222,16.030535,-46.259541
1.031250,0.093994,0.072754,5.389313,16.183207,-46.412212
1.028809,0.124512,0.067871,5.740458,16.748091,-46.259541
