xacc,yacc,zacc,xgyro,ygyro,zgyro
0.078857,1.042969,0.008545,2.595420,17.389313,-44.122139
0.080078,1.035889,-0.000732,0.229008,18.259542,-43.832062
0.084961,1.027832,0.005127,-1.725191,18.625954,-43.480915
0.079102,0.999268,0.020508,-2.625954,19.297710,-43.984734
0.061035,0.985596,0.031250,-2.580153,19.541985,-44.122139
0.045410,0.964111,0.042236,-1.877863,19.099237,-44.183205
0.049316,0.955078,0.052490,-0.778626,18.931297,-44.473282
0.059570,0.941895,0.054199,0.427481,18.671755,-44.458015
0.071533,0.940430,0.052246,1.679389,18.977098,-44.412212
0.058838,0.945312,0.055908,2.839695,19.175573,-44.076336
0.044678,0.959229,0.048828,3.465649,18.671755,-43.328243
0.036865,0.950684,0.051758,5.114504,17.938931,-42.900764
0.034668,0.950439,0.058838,7.022901,15.969465,-40.854961
0.059082,0.930176,0.048096,8.977099,16.427481,-41.664124
0.075684,0.946777,0.056641,9.877863,17.145039,-42.824429
0.075439,0.947510,0.057129,11.022901,18.152672,-44.793892
0.075439,0.960938,0.041992,12.198473,18.916031,-45.496181
0.062744,0.961426,0.043457,13.389313,18.839695,-45.755726
0.066162,0.968506,0.036621,13.816793,18.488550,-46.763359
0.069092,0.991211,0.013672,13.083969,18.122137,-47.129772
0.082031,1.001953,0.004395,11.770992,18.458015,-47.419846
0.090332,1.026611,0.000000,8.824428,19.099237,-47.908398
0.082520,1.036865,-0.006348,5.175572,19.938931,-47.709923
0.072266,1.029785,0.013428,2.656489,20.412214,-48.061069
0.062256,1.027832,0.005127,0.641221,20.763359,-48.992367
0.061035,1.037109,0.001709,-1.419847,21.068703,-49.603054
0.063721,1.035400,-0.003906,-3.297710,21.312977,-49.847328
0.052734,1.005127,0.008545,-4.458015,21.297710,-49.755726
0.055420,0.987061,0.000244,-4.152672,21.694656,-49.862595
0.063721,0.978271,0.011963,-3.770992,22.137405,-50.076336
0.043945,0.984375,0.025391,-3.755725,22.122137,-49.877861
0.037354,0.980713,0.013184,-3.664122,21.770992,-49.938931
0.034668,0.988770,0.043701,-3.450382,21.114504,-48.488548
0.034180,0.994141,0.033203,-3.083969,20.671755,-47.618320
0.025635,0.987793,0.031738,-2.259542,20.396946,-46.671757
0.035400,0.982666,0.029541,-2.030534,19.862595,-46.091602
0.041992,0.978760,0.022705,-1.221374,19.816793,-45.847328
0.052490,0.971924,0.032471,-0.625954,19.908398,-45.832062
0.044189,0.966064,0.022217,1.190840,19.755726,-45.129772
0.037354,0.964111,0.026367,2.671756,19.419847,-44.503819
