xacc,yacc,zacc,xgyro,ygyro,zgyro
0.057373,-0.970703,0.235352,-4.061069,19.587786,-42.732826
0.067627,-0.975342,0.238281,-5.816794,18.916031,-42.992367
0.063721,-0.991943,0.234375,-7.099236,18.824427,-43.282444
0.073486,-1.007812,0.236816,-7.251908,18.763359,-43.587788
0.070312,-1.020996,0.229492,-6.534351,19.114504,-43.312977
0.064453,-1.019287,0.237305,-5.786260,19.145039,-42.839695
0.067139,-1.007568,0.233887,-5.328244,18.717558,-43.297710
0.078857,-0.993408,0.235840,-5.221374,18.763359,-43.480915
0.082275,-0.987061,0.223389,-5.633588,19.267176,-43.145039
0.094971,-1.001465,0.199219,-5.938931,20.061069,-43.694656
0.088867,-1.044678,0.197266,-4.564886,20.274809,-44.442749
0.075439,-1.064941,0.184326,-1.862595,20.320610,-45.282444
0.069824,-1.069580,0.189209,0.824427,20.625954,-45.190838
0.072021,-1.036865,0.202881,1.984733,20.977098,-44.778625
0.072754,-0.994385,0.211670,1.618321,21.145039,-44.564884
0.064453,-0.979492,0.224609,-0.152672,20.809160,-44.412212
0.068115,-0.961670,0.219238,-2.458015,20.335878,-43.893131
0.087891,-0.965576,0.191650,-4.488550,20.748091,-43.328243
0.098877,-1.010986,0.180176,-4.946565,21.099237,-44.030533
0.090332,-1.058350,0.185791,-3.893130,21.587786,-44.961834
0.076416,-1.088135,0.193115,-1.465649,21.450382,-44.717556
0.060303,-1.081787,0.209961,1.725191,20.885496,-44.473282
0.070068,-1.056152,0.216553,4.519084,21.114504,-43.450382
0.083496,-1.027100,0.221924,5.648855,21.725191,-42.595421
0.085693,-0.984375,0.235107,5.419847,21.923664,-42.824429
0.079834,-0.961182,0.239258,2.748092,22.106871,-42.839695
0.065674,-0.944092,0.238770,-0.320611,22.152672,-42.992367
0.064209,-0.943604,0.250244,-3.954198,21.587786,-42.625954
0.068359,-0.943359,0.244873,-7.068702,21.145039,-42.549618
0.077637,-0.983154,0.238281,-8.381680,21.374046,-43.145039
0.080322,-1.021973,0.231445,-7.923664,21.312977,-44.213741
0.063721,-1.039307,0.211914,-6.412214,21.465649,-44.625954
0.050293,-1.051025,0.207764,-3.862595,21.053434,-43.862595
0.045410,-1.045654,0.211914,-0.748092,20.442749,-42.580154
0.077148,-1.030762,0.219238,1.389313,20.366413,-42.244274
0.102783,-1.020508,0.221924,2.809160,20.854961,-42.000000
0.103027,-1.006592,0.212646,3.083969,22.045801,-42.061069
0.093750,-1.000244,0.208496,2.625954,22.824427,-42.137405
0.072021,-0.998779,0.202148,1.541985,22.641222,-41.954197
0.054932,-0.991943,0.211426,0.244275,21.511450,-42.274811
0.047607,-0.993652,0.215576,-0.488550,19.877863,-42.778625
0.048584,-0.993896,0.232910,-1.480916,18.412214,-42.748093
0.053955,-0.983398,0.225342,-2.244275,17.145039,-42.809162
0.044922,-0.972900,0.222412,-3.557252,16.244274,-42.839695
0.055420,-0.985352,0.227051,-4.549618,15.450381,-43.083969
0.050293,-1.013672,0.241943,-4.167939,14.641221,-43.679390
