xacc,yacc,zacc,xgyro,ygyro,zgyro
0.997559,-0.092529,0.004150,13.816793,20.152672,-46.534351
1.011475,-0.085205,0.007080,14.442748,19.557251,-46.427483
1.009277,-0.057373,0.005859,14.870229,19.374046,-46.473282
1.012207,-0.039795,0.022461,13.847328,18.671755,-46.076336
1.018555,-0.034180,0.011230,12.900764,18.137405,-46.137405
1.026611,-0.050293,0.016357,12.473283,17.984734,-46.961834
1.020020,-0.061523,0.009521,12.351145,18.183207,-47.450382
1.021729,-0.039551,0.007812,11.633588,18.274809,-48.076336
1.022461,-0.006592,0.010010,9.740458,18.488550,-48.503819
1.029541,0.009033,0.003418,7.190840,18.671755,-47.694656
1.028320,0.016846,-0.008301,4.702290,18.885496,-46.412212
1.038818,0.010498,-0.016113,2.671756,18.687023,-44.916031
1.038086,0.006836,-0.007080,1.374046,19.068703,-43.435116
1.041016,0.002441,-0.015869,0.213740,20.488550,-42.335876
1.041992,-0.005371,-0.017822,-0.564885,21.282442,-41.282444
1.041504,-0.011230,-0.015869,-1.725191,22.244274,-40.977100
1.035889,-0.034668,-0.024414,-2.458015,22.931297,-40.274811
1.028320,-0.042480,-0.006836,-2.946565,23.282442,-39.587788
1.018555,-0.062500,-0.016357,-3.068702,23.083969,-39.770992
1.027100,-0.077393,-0.013184,-2.229008,22.992367,-40.534351
1.030518,-0.079346,-0.009277,-1.389313,23.297710,-41.206108
1.019287,-0.091064,-0.007568,-0.198473,23.374046,-41.679390
1.014648,-0.110107,0.007324,1.480916,22.610687,-43.007633
1.013672,-0.133301,-0.008545,3.404580,21.816793,-44.320610
1.014160,-0.125488,0.006348,5.038168,21.053434,-45.832062
1.015625,-0.116211,0.008057,6.320611,20.198473,-46.671757
1.009521,-0.088623,0.010986,7.068702,19.404581,-47.480915
1.006592,-0.073242,-0.008545,6.900764,18.641222,-47.984734
1.010986,-0.049561,0.000000,6.641222,18.427481,-48.320610
1.015381,-0.039307,-0.006836,6.305344,18.015266,-48.106869
1.010742,-0.031738,-0.021240,6.198473,17.847328,-46.961834
1.022949,-0.020508,-0.019287,5.557252,17.893129,-45.435116
1.028564,-0.016357,-0.010742,4.763359,17.679390,-44.290077
1.026123,-0.009766,-0.008789,3.954198,17.572519,-43.145039
1.030762,-0.011475,-0.007080,2.732824,17.847328,-42.625954
1.038330,-0.022949,-0.008789,1.816794,18.412214,-42.320610
1.045166,-0.030518,-0.010742,1.114504,19.145039,-42.549618
1.048584,-0.027588,-0.007324,0.839695,19.618320,-42.610687
1.046631,-0.026611,-0.015137,-0.244275,20.503817,-43.022900
1.036621,-0.016357,-0.003418,-1.969466,21.007633,-43.221375
1.037109,-0.025146,-0.024658,-3.282443,21.450382,-43.206108
1.039307,-0.046143,-0.033203,-3.709924,21.893129,-43.358780
1.047119,-0.062256,-0.033447,-3.206107,23.007633,-44.213741
