xacc,yacc,zacc,xgyro,ygyro,zgyro
0.038330,0.930908,0.117920,-5.862596,23.389313,-44.091602
0.011230,0.917969,0.103516,-1.541985,21.404581,-43.236641
0.001221,0.926514,0.114746,1.893130,19.312977,-42.335876
0.012451,0.942383,0.104736,3.770992,18.015266,-42.549618
0.041748,0.972656,0.101807,4.213740,17.786259,-43.099236
0.070557,1.000000,0.098389,3.511450,18.656488,-43.511452
0.067139,1.007812,0.114258,2.183206,19.435114,-44.000000
0.058594,1.015625,0.103271,0.656489,20.091602,-43.557251
0.050537,1.013672,0.097900,-0.564885,20.671755,-43.114502
0.050293,0.997314,0.097900,-1.175573,20.748091,-42.870228
0.037598,0.980225,0.113525,-0.885496,20.793894,-43.465649
0.041504,0.965576,0.104980,-0.305344,20.595419,-43.450382
0.035400,0.960449,0.107666,0.625954,20.396946,-43.664124
0.045898,0.958984,0.109131,1.679389,20.167938,-43.648853
0.040039,0.972900,0.096680,2.137405,20.167938,-42.839695
0.050293,0.980469,0.085205,2.351145,19.832062,-42.473282
0.041748,0.984863,0.087646,2.595420,20.091602,-42.244274
0.042725,0.979492,0.094971,3.374046,20.106871,-41.755726
0.046875,0.978516,0.092041,4.122138,20.015266,-41.801525
0.052246,0.986572,0.103027,4.732824,20.198473,-41.694656
0.043945,1.001465,0.097656,5.083970,19.969465,-41.832062
0.039551,1.014648,0.094727,4.320611,19.801527,-41.908398
0.042725,1.027344,0.094727,3.251908,19.664122,-42.045803
0.052246,1.024170,0.087646,2.167939,20.137405,-41.862595
0.051758,1.025146,0.085693,1.007634,20.687023,-42.152672
0.056641,1.019287,0.088135,-0.030534,20.839695,-42.580154
0.049561,1.019531,0.094971,-0.793893,20.900763,-42.549618
0.038818,1.016113,0.089111,-1.496183,20.595419,-42.198475
0.038086,1.007324,0.094238,-2.015267,20.290077,-42.488548
0.048340,1.004883,0.108643,-2.167939,20.274809,-42.488548
0.046387,1.002197,0.106445,-1.969466,20.412214,-42.183205
0.040527,1.011475,0.112793,-1.770992,20.687023,-41.908398
0.035889,1.022217,0.113037,-2.305344,20.305344,-41.557251
0.042236,1.034668,0.088867,-3.847328,19.786259,-41.801525
0.073242,0.997314,0.070312,-5.694656,20.763359,-43.877861
0.109619,0.941406,0.081787,-5.816794,23.358778,-45.465649
0.100098,0.908691,0.082275,-4.442748,25.801527,-47.618320
0.084717,0.897705,0.092285,-2.442748,27.190840,-48.473282
0.047119,0.914551,0.097900,-0.274809,27.435114,-48.290077
0.019287,0.951660,0.100830,1.969466,26.091602,-47.435116
0.024414,0.985107,0.097900,2.381679,24.809160,-46.290077
0.049316,1.007324,0.077881,1.709924,24.610687,-44.977100
0.056152,1.010986,0.069580,1.068702,25.114504,-43.923664
0.054199,1.018311,0.086914,0.152672,25.282442,-42.702290
0.045898,0.996826,0.087402,-0.198473,25.206106,-41.938931
0.033691,0.990234,0.096924,-0.183206,25.206106,-41.664124
0.037109,0.988037,0.103027,0.000000,24.641222,-41.938931
0.033447,1.003174,0.104248,0.748092,24.183207,-42.259541
0.025635,1.010254,0.103027,0.580153,23.786259,-41.938931
0.026123,1.017334,0.110596,0.030534,22.961832,-42.244274
0.034668,1.015137,0.102539,-0.122137,22.458015,-43.496181
0.044434,0.999512,0.084717,-0.244275,22.687023,-44.748093
0.045654,0.980469,0.089844,0.122137,22.442749,-45.480915
0.031250,0.965332,0.088867,1.145038,21.954199,-45.908398
0.041504,0.970459,0.082031,1.954198,21.526718,-46.519085
0.038574,0.980469,0.077148,1.648855,21.267176,-47.557251
0.053955,0.989014,0.072510,0.687023,21.709923,-48.106869
0.062256,0.994629,0.079102,0.244275,22.290077,-49.114502
0.050781,0.992188,0.082031,-0.473282,22.595419,-49.923664
0.035645,0.987793,0.103027,-0.916031,21.984734,-50.656490
