xacc,yacc,zacc,xgyro,ygyro,zgyro
0.087646,-1.045654,0.101074,-3.236641,22.809160,-43.435116
0.094238,-1.047119,0.104980,-1.557252,24.274809,-43.541985
0.083252,-1.041260,0.096680,0.274809,25.618320,-44.534351
0.072510,-1.037598,0.114014,1.664122,25.938931,-45.053436
0.059326,-1.040039,0.095947,2.656489,25.786259,-45.480915
0.041504,-1.029053,0.116699,3.801527,25.145039,-45.664124
0.036621,-1.023193,0.108154,4.473282,24.137405,-45.954197
0.041748,-1.010986,0.115234,4.244275,23.206106,-45.709923
0.031982,-0.988525,0.107910,3.419847,22.030535,-45.801525
0.031006,-0.989502,0.109131,2.564885,20.534351,-45.832062
0.027344,-0.986084,0.113281,1.312977,18.977098,-45.770992
0.027344,-0.979980,0.098145,-0.366412,17.587786,-45.511452
0.042480,-0.980957,0.104004,-1.770992,16.335878,-44.396946
0.058350,-1.002930,0.091553,-2.152672,16.198473,-43.282444
0.065674,-1.024658,0.091064,-2.061069,16.351145,-42.442749
0.066650,-1.036377,0.086914,-0.580153,16.351145,-42.396946
0.062500,-1.044678,0.090332,0.534351,16.503817,-42.198475
0.071533,-1.029541,0.095947,1.282443,16.977098,-41.877861
0.079346,-1.011963,0.093506,1.709924,18.137405,-40.977100
0.093018,-1.017090,0.072754,1.938931,19.221375,-40.000000
0.082764,-1.019531,0.090332,1.755725,20.229008,-40.870228
0.074951,-1.024658,0.095703,1.328244,21.114504,-41.755726
0.066406,-1.023438,0.098633,1.862595,21.526718,-42.503819
0.062988,-1.006836,0.110840,2.427481,21.709923,-42.305344
0.062744,-1.004639,0.125488,2.564885,22.152672,-42.595421
0.057129,-1.001953,0.114502,3.160305,22.152672,-42.946564
0.058594,-1.014404,0.124756,4.000000,22.030535,-43.480915
0.065186,-1.021484,0.125000,5.022901,22.595419,-44.045803
0.059570,-1.019287,0.121094,5.557252,22.625954,-44.732826
0.055908,-1.017822,0.138184,6.305344,23.068703,-45.511452
0.060791,-1.009033,0.134766,6.381680,23.114504,-45.633587
0.059570,-1.000732,0.134766,6.122138,23.389313,-45.816795
0.066162,-0.999756,0.127197,5.465649,23.312977,-45.862595
0.061279,-1.005371,0.120361,5.496183,23.557251,-45.816795
0.063232,-1.007324,0.113770,5.694656,23.893129,-45.557251
0.058105,-1.022461,0.121338,5.404580,23.923664,-45.282444
0.057617,-1.007812,0.113037,5.312977,23.587786,-44.305344
0.061279,-1.022217,0.096436,5.511450,23.145039,-43.618320
0.059326,-1.030273,0.091797,6.152672,22.793894,-43.343510
0.057861,-1.031006,0.091309,6.488550,22.549618,-42.854961
0.057129,-1.031738,0.105713,6.045802,22.091602,-41.923664
0.049316,-1.011230,0.107178,5.175572,21.587786,-41.251907
0.058350,-0.993164,0.111572,3.770992,21.404581,-40.702290
0.066406,-0.997803,0.121338,2.564885,21.603054,-40.503819
0.059326,-1.000000,0.123535,1.862595,21.374046,-40.610687
0.055176,-0.999023,0.129395,1.083969,21.083969,-40.549618
0.044678,-0.999756,0.139893,0.931298,20.167938,-40.595421
0.039551,-1.000244,0.134766,0.381679,19.694656,-41.038166
0.033447,-1.000244,0.154053,-0.015267,18.641222,-41.068703
