xacc,yacc,zacc,xgyro,ygyro,zgyro
0.081543,1.008301,0.076660,2.595420,20.030535,-43.099236
0.088379,1.021240,0.088135,1.557252,19.923664,-43.053436
0.091553,1.015381,0.073242,1.129771,20.351145,-43.465649
0.096436,1.002930,0.082275,0.839695,20.763359,-44.519085
0.099365,1.014648,0.070312,0.809160,20.610687,-45.236641
0.088379,0.998535,0.070312,0.793893,20.824427,-45.740459
0.095947,1.004639,0.067871,0.809160,20.824427,-45.938931
0.098145,1.004883,0.072754,0.885496,21.297710,-45.557251
0.105713,1.005127,0.072998,1.083969,21.404581,-45.358780
0.091553,1.011963,0.074219,0.870229,21.282442,-45.374046
0.099854,1.013672,0.066406,-0.015267,21.190840,-45.068703
0.105957,1.010742,0.060059,-1.374046,21.312977,-44.946564
0.110352,1.009766,0.039307,-2.351145,22.274809,-44.961834
0.113281,1.000244,0.061035,-2.961832,22.687023,-44.152672
0.103027,0.992432,0.055420,-3.114504,23.404581,-43.404579
0.088867,0.994629,0.058105,-3.969466,23.022902,-42.351147
0.079346,1.008545,0.061768,-5.358778,22.854961,-41.083969
0.079102,0.990479,0.060303,-6.305344,22.503817,-40.259541
0.084961,0.985596,0.067627,-6.656488,22.870230,-40.137405
0.076416,0.951172,0.075928,-6.213740,23.083969,-39.984734
0.066162,0.935303,0.081787,-4.595420,23.068703,-39.954197
0.058350,0.931396,0.100098,-2.045802,22.320610,-40.045803
0.051270,0.948486,0.099365,-0.305344,21.816793,-40.381680
0.048584,0.980713,0.101074,1.099237,21.221375,-40.992367
0.058838,0.995361,0.090820,1.145038,21.038168,-41.389313
0.068604,0.987549,0.075195,0.473282,20.916031,-42.717556
0.094238,0.954346,0.043457,0.198473,21.435114,-44.641220
0.115723,0.929199,0.040039,0.854962,22.778625,-46.870228
0.118896,0.910645,0.034180,2.625954,23.633587,-48.305344
0.094971,0.927979,0.056885,4.595420,23.923664,-50.366413
0.094238,0.953125,0.057617,5.435114,23.664122,-51.312977
0.085938,0.976074,0.076660,6.045802,22.992367,-50.885498
0.087891,0.986816,0.066650,5.938931,22.687023,-49.679390
0.096191,1.006836,0.067383,4.885496,22.259542,-49.007633
0.094482,1.002197,0.062988,3.923664,22.183207,-48.244274
0.096680,0.994629,0.073975,3.847328,21.725191,-46.702290
0.082031,0.988525,0.072998,4.106870,21.190840,-45.572517
0.074463,0.998291,0.066162,4.870229,20.427481,-44.320610
0.079834,1.001221,0.063965,5.267176,20.000000,-43.282444
0.088379,1.022217,0.060791,5.267176,19.755726,-42.351147
0.087402,1.033203,0.067139,4.473282,19.908398,-41.541985
0.082764,1.035156,0.062256,3.603053,20.000000,-41.404579
0.078857,1.026855,0.063965,2.824427,19.984734,-41.511452
0.082031,1.021973,0.063477,1.893130,20.045801,-41.679390
0.087646,1.020996,0.068604,0.641221,19.786259,-41.496181
0.088623,1.025391,0.061768,0.152672,19.770992,-41.877861
0.089844,1.027588,0.050049,-1.099237,19.862595,-42.167938
0.096924,1.027832,0.060059,-2.030534,19.740458,-42.564884
0.095703,1.000244,0.050293,-2.381679,20.137405,-42.671757
0.098633,0.977539,0.040771,-2.946565,19.938931,-43.770992
0.109131,0.949951,0.051514,-3.160305,20.656488,-45.007633
0.107910,0.941406,0.075684,-2.106870,21.251909,-45.877861
0.087402,0.947266,0.092773,-1.251908,21.083969,-46.732826
0.079834,0.968750,0.076660,-1.236641,20.381680,-47.282444
0.081055,0.977539,0.072998,-1.404580,20.045801,-46.961834
0.086426,0.971680,0.074707,-1.496183,19.587786,-46.137405
0.079346,0.958984,0.058350,-0.641221,19.129770,-45.572517
0.090576,0.946777,0.048584,0.854962,19.129770,-45.190838
0.091553,0.945068,0.056396,2.473282,19.572519,-45.190838
0.080566,0.958252,0.054199,4.030534,19.587786,-44.534351
0.073486,0.978516,0.060059,5.022901,19.312977,-43.816795
0.073486,0.994385,0.062500,5.099236,19.358778,-42.885498
0.075439,0.999756,0.061768,5.022901,19.343512,-41.770992
0.070068,0.995850,0.060547,4.564886,19.328245,-41.770992
0.079102,0.994629,0.056152,4.122138,19.541985,-42.076336
0.076660,1.006836,0.060547,3.038168,19.175573,-42.320610
0.079102,1.014648,0.048340,1.847328,19.297710,-42.396946
0.086182,1.010010,0.051025,0.702290,19.496183,-42.549618
0.106201,0.996338,0.028320,-0.625954,19.908398,-43.099236
0.106689,0.978516,0.032227,-1.022901,20.763359,-43.328243
0.088623,0.971436,0.047607,0.259542,20.641222,-44.198475
0.070068,0.971680,0.053223,1.160305,20.671755,-44.244274
0.076660,0.983398,0.055664,1.541985,19.893129,-44.305344
0.083740,0.980713,0.046143,1.664122,19.786259,-44.274811
0.101318,0.967041,0.046875,1.343511,19.954199,-44.763359
0.106201,0.949219,0.050781,2.488550,20.442749,-45.312977
0.088379,0.949219,0.047119,4.152672,20.931297,-45.847328
0.079346,0.968018,0.068604,4.946565,20.580153,-46.061069
0.085449,0.985840,0.066162,5.114504,20.702290,-46.183205
0.086182,0.994385,0.058838,4.885496,20.717558,-45.893131
0.084229,1.003174,0.059082,4.671756,20.763359,-45.954197
0.083740,1.017090,0.071045,4.091603,20.717558,-45.633587
0.083252,1.012939,0.050537,3.221374,20.854961,-45.526718
0.077393,0.998535,0.064941,3.251908,20.412214,-45.160305
0.075928,0.981201,0.059814,4.091603,20.000000,-44.748093
0.075439,0.981689,0.061768,5.435114,19.633587,-43.938931
0.074219,0.997559,0.057373,6.259542,19.145039,-43.099236
0.083008,1.012207,0.062012,6.564886,19.038168,-42.595421
0.092773,1.030518,0.048096,5.923664,18.671755,-41.725189
0.102783,1.034668,0.040527,4.320611,18.564886,-41.541985
0.110107,1.021484,0.046143,2.290076,19.160305,-41.908398
0.113770,1.004395,0.031738,0.580153,19.511450,-42.732826
0.108887,0.979736,0.031982,0.351145,19.893129,-43.267174
0.102783,0.951904,0.033203,1.664122,19.847328,-43.557251
0.090332,0.960449,0.046631,3.358779,19.664122,-43.343510
0.077637,0.992432,0.043701,3.664122,19.404581,-43.312977
0.070801,1.009521,0.047363,2.473282,19.618320,-45.679390
0.111572,1.003418,0.012207,1.709924,19.190840,-42.961834
0.096680,1.003662,0.046387,0.641221,19.358778,-42.625954
0.089844,0.996826,0.054688,0.015267,19.786259,-43.404579
0.089600,1.007324,0.027588,-0.366412,19.832062,-43.343510
0.076660,1.005859,0.022705,-0.900763,19.633587,-43.190838
0.081787,0.996338,0.039551,-0.916031,19.190840,-42.992367
0.080322,0.991943,0.048340,-0.076336,19.419847,-42.656490
0.081543,0.989258,0.049072,1.435115,19.664122,-42.076336
0.078125,0.984863,0.062500,3.007634,20.000000,-42.076336
0.088135,1.010498,0.060059,3.832061,20.290077,-41.908398
0.093262,1.031738,0.062988,3.969466,20.839695,-42.320610
0.090332,1.049072,0.056641,3.343511,21.603054,-42.366413
0.096924,1.062744,0.062988,2.473282,22.396946,-42.534351
0.104736,1.067627,0.062256,1.633588,22.900763,-42.625954
0.106934,1.081543,0.054688,0.946565,23.312977,-43.083969
0.111084,1.094971,0.047119,-0.045802,24.396946,-43.160305
0.125732,1.130127,0.040283,-2.030534,25.297710,-42.671757
0.124756,1.168945,0.044922,-5.541985,26.000000,-41.068703
0.129395,1.224609,0.044189,-10.748092,26.030535,-39.190838
0.121094,1.317871,0.027100,-19.801527,26.854961,-37.511452
0.133301,1.443848,0.014404,-34.198475,26.488550,-36.748093
0.076172,1.650391,-0.053711,-58.732826,22.305344,-39.145039
0.072754,2.056885,-0.102539,-102.274811,15.190840,-41.770992
0.233398,2.559814,-0.182373,-164.778625,12.091603,-43.694656
0.326660,2.972168,-0.287354,-242.549622,13.236641,-43.236641
0.418213,3.251221,-0.431885,-326.977112,17.526718,-41.358780
0.449219,3.331787,-0.532471,-411.969452,23.832062,-43.282444
0.457275,3.559082,-0.647461,-500.274811,28.351145,-43.358780
0.465332,3.619385,-0.733643,-500.274811,36.687023,-40.778625
0.551270,3.586182,-0.763184,-500.274811,50.717556,-48.503819
0.343506,3.740967,-0.928467,-500.274811,51.526718,-61.114502
0.519287,3.367432,-1.106445,-500.274811,68.442749,-64.916031
0.465576,2.955811,-1.218506,-500.274811,82.519081,-67.358780
0.263184,2.650146,-1.339600,-500.274811,84.900764,-69.435112
0.017334,2.215332,-1.387695,-500.274811,76.412216,-70.564888
-0.061523,1.739258,-1.337158,-500.274811,66.076332,-81.465652
-0.049316,1.069824,-1.240967,-500.274811,56.885498,-99.664124
-0.026367,0.513428,-1.223877,-500.274811,52.564884,-115.770996
-0.009766,0.495605,-0.767334,-500.274811,44.916031,-122.305344
0.006104,0.573242,-0.273193,-500.274811,33.557251,-128.076340
-0.013428,0.735352,-0.132324,-500.274811,23.267176,-128.702286
0.027588,0.847656,-0.329102,-500.274811,18.564886,-123.419846
0.011719,0.871094,-0.591553,-500.274811,17.664122,-124.412216
0.027588,0.742188,-0.702637,-500.274811,14.900764,-127.603050
0.146973,0.442627,-0.716797,-500.274811,16.167938,-134.305344
0.271973,0.092041,-0.707764,-500.274811,18.610687,-136.137405
0.306885,-0.347900,-0.693359,-500.274811,22.839695,-125.099236
0.294922,-0.566895,-0.599121,-500.274811,27.755726,-103.603050
0.227051,-0.761230,-0.507080,-500.274811,32.793892,-80.946564
0.065430,-0.837158,-0.436279,-500.274811,34.427483,-63.145039
0.039551,-0.916504,-0.331543,-500.274811,38.091602,-50.381680
-0.002197,-1.092285,-0.180420,-500.274811,37.984734,-41.358780
-0.072266,-1.250244,-0.114990,-500.274811,33.053436,-28.030535
-0.157471,-1.500732,-0.032959,-500.274811,23.801527,-15.068703
-0.119385,-1.744385,0.051514,-466.931305,18.229008,-10.106871
-0.153320,-1.892090,0.089111,-402.519073,10.106871,-9.740458
-0.158936,-1.968262,0.131348,-341.740448,1.511450,-8.519084
-0.115723,-1.921875,0.148438,-287.251923,-4.152672,-4.717557
-0.205078,-1.875244,0.117188,-237.526718,-13.893129,-4.946565
-0.045898,-1.610840,0.095947,-202.580154,-14.061069,-6.183206
0.047852,-1.460205,0.050537,-173.923660,-9.083969,-10.702291
0.067627,-1.364502,0.062988,-152.320618,-2.992366,-16.015266
0.028809,-1.262695,0.097656,-135.114502,-0.030534,-21.969465
-0.019043,-1.166016,0.134766,-120.839691,1.786260,-27.694656
0.061279,-1.105957,0.157959,-108.335876,8.839695,-31.862595
-0.017334,-1.013428,0.212891,-100.916031,10.793893,-35.572517
-0.068115,-0.959229,0.253906,-92.152672,9.251908,-38.061069
-0.061279,-0.907471,0.283691,-85.801529,8.106871,-39.251907
-0.006836,-0.898438,0.303223,-78.549622,9.755725,-40.045803
0.013428,-0.916016,0.316650,-69.893127,12.091603,-40.167938
