xacc,yacc,zacc,xgyro,ygyro,zgyro
1.015137,0.166016,-0.054688,5.938931,22.106871,-42.106869
1.004639,0.158447,-0.057617,2.534351,22.244274,-42.458015
1.006836,0.144531,-0.060059,0.183206,22.580153,-42.549618
1.017578,0.119629,-0.040039,-1.511450,23.480917,-43.251907
1.015137,0.123047,-0.045654,-3.083969,23.343512,-43.511452
0.993896,0.117188,-0.045654,-4.427481,22.748091,-44.763359
0.997070,0.108398,-0.042480,-5.648855,21.923664,-46.152672
1.000732,0.092773,-0.030029,-6.152672,21.572519,-46.824429
1.009033,0.074219,-0.030762,-5.068702,21.419847,-47.114502
1.002197,0.055176,-0.028076,-3.160305,20.671755,-47.511452
0.998291,0.058594,-0.019287,-1.511450,19.541985,-48.061069
0.992432,0.073242,-0.031982,-0.519084,18.412214,-48.122139
1.004150,0.097168,-0.029297,0.717557,17.679390,-48.351147
1.017090,0.109863,-0.033203,1.587786,17.786259,-48.305344
1.014160,0.112061,-0.030762,2.351145,17.786259,-47.847328
1.013672,0.106934,-0.046143,3.419847,17.984734,-47.083969
1.009766,0.102051,-0.043945,4.885496,17.450382,-46.580154
1.004883,0.092041,-0.049561,6.442748,17.419847,-45.740459
1.003418,0.114014,-0.069824,7.832061,17.236641,-44.809162
1.022217,0.146240,-0.070557,8.076336,17.465649,-43.740459
1.031006,0.170654,-0.080811,7.480916,18.290077,-43.679390
1.030029,0.185303,-0.091797,5.526718,19.694656,-43.358780
1.019043,0.173828,-0.081543,3.877863,20.427481,-43.297710
0.999268,0.157471,-0.086670,2.442748,20.519083,-43.541985
1.009277,0.150635,-0.093262,1.022901,20.519083,-43.755726
1.033447,0.160400,-0.100586,-0.534351,20.396946,-44.885498
1.030273,0.176514,-0.087158,-2.671756,20.473282,-46.549618
1.020020,0.178955,-0.096680,-5.984733,20.763359,-47.083969
1.027344,0.146729,-0.087158,-7.877862,21.572519,-47.786259
1.024170,0.119873,-0.085938,-8.992367,21.694656,-48.442749
1.015137,0.107910,-0.074219,-8.625955,21.175573,-49.465649
1.015869,0.080811,-0.067139,-6.961832,20.305344,-49.648853
1.024170,0.065186,-0.072510,-4.396946,19.954199,-49.007633
