xacc,yacc,zacc,xgyro,ygyro,zgyro
1.020752,-0.054932,-0.038330,2.671756,26.229008,-53.908398
1.010742,-0.049561,-0.035645,2.824427,25.664122,-53.160305
1.005127,-0.029541,-0.017578,2.061069,24.427481,-51.648853
1.007080,-0.024658,-0.019287,1.541985,24.015266,-50.229008
1.003906,-0.028564,-0.010742,1.923664,22.916031,-49.267174
1.003418,-0.037842,-0.002930,3.038168,21.770992,-48.656490
1.001465,-0.035156,0.001953,3.786260,20.931297,-47.572517
1.006592,-0.024658,-0.000977,4.152672,20.000000,-46.335876
1.005127,-0.024170,-0.007812,4.259542,18.992367,-45.618320
1.012939,-0.046631,-0.016357,4.793893,18.305344,-45.358780
1.021484,-0.053955,-0.012451,6.061069,18.335878,-45.816795
1.027588,-0.056396,-0.039307,6.763359,18.778625,-46.167938
1.030273,-0.047119,-0.036133,6.717557,19.236641,-46.412212
1.032227,-0.039307,-0.050293,5.526718,19.496183,-46.427483
1.033691,-0.038818,-0.053711,4.122138,20.076336,-46.534351
1.032715,-0.052490,-0.052979,3.603053,20.595419,-47.358780
1.034180,-0.052002,-0.053467,3.190840,21.587786,-48.274811
1.034912,-0.042236,-0.055420,2.381679,22.549618,-49.022900
1.028564,-0.041260,-0.050781,1.083969,23.068703,-49.358780
1.021729,-0.034668,-0.038086,0.183206,23.175573,-49.480915
1.020020,-0.041260,-0.040771,-0.458015,23.190840,-49.709923
1.023193,-0.040771,-0.039551,-0.778626,23.145039,-49.603054
1.023438,-0.031250,-0.019531,-1.022901,23.328245,-49.816795
1.020508,-0.020996,-0.029541,-1.480916,23.114504,-49.160305
1.012939,-0.015869,-0.007568,-2.213740,22.244274,-48.549618
1.012939,-0.002930,-0.006836,-3.190840,21.312977,-47.236641
1.006592,-0.004883,0.000488,-4.152672,19.908398,-46.137405
1.010986,-0.019287,-0.008301,-3.969466,18.595419,-45.343510
1.017334,-0.031738,-0.022217,-3.404580,18.045801,-44.748093
1.024658,-0.033936,-0.026855,-2.687023,18.320610,-44.549618
1.028076,-0.041260,-0.015137,-1.206107,18.442749,-44.244274
1.025146,-0.050293,-0.026123,-0.122137,18.564886,-44.167938
1.033203,-0.040527,-0.036621,0.503817,19.038168,-44.030533
1.032471,-0.037598,-0.041260,0.732824,19.419847,-44.106869
1.030273,-0.042725,-0.033203,0.671756,20.305344,-44.320610
1.028809,-0.050293,-0.045410,1.251908,20.854961,-44.595421
1.032715,-0.061035,-0.042236,1.862595,21.755726,-45.603054
1.029297,-0.054443,-0.051758,1.877863,22.152672,-46.229008
1.017090,-0.042969,-0.042969,1.419847,22.320610,-46.534351
1.017090,-0.035156,-0.046143,0.076336,22.122137,-46.641220
1.013916,-0.041748,-0.044434,-0.381679,21.877863,-46.366413
1.018555,-0.034668,-0.039062,-0.381679,21.908398,-46.152672
1.019287,-0.037842,-0.036133,-0.167939,22.000000,-46.030533
1.013916,-0.035400,-0.037109,0.229008,21.969465,-45.511452
1.012939,-0.026855,-0.025635,0.595420,21.984734,-45.206108
