xacc,yacc,zacc,xgyro,ygyro,zgyro
1.013184,-0.092285,-0.062500,-2.580153,21.251909,-44.763359
1.011230,-0.104736,-0.056885,-0.091603,21.572519,-44.992367
1.010742,-0.089111,-0.056396,1.709924,21.557251,-44.717556
1.017090,-0.067139,-0.057861,2.320611,21.648855,-43.954197
1.013672,-0.059570,-0.064941,2.519084,21.358778,-43.557251
1.009277,-0.063721,-0.042969,2.442748,21.114504,-43.053436
1.012207,-0.075195,-0.049805,2.183206,20.809160,-42.961834
1.022217,-0.071045,-0.054932,1.419847,20.931297,-43.038166
1.021240,-0.070801,-0.063721,0.793893,21.190840,-43.664124
1.019043,-0.072266,-0.057617,-0.824427,21.282442,-43.633587
1.009766,-0.061523,-0.065186,-2.396947,21.007633,-43.847328
1.010010,-0.060303,-0.066162,-4.015267,20.763359,-43.847328
1.014160,-0.064941,-0.061523,-5.847328,20.748091,-43.938931
1.019043,-0.063965,-0.050781,-7.099236,21.282442,-44.320610
1.020996,-0.079102,-0.063721,-7.358778,21.557251,-44.656490
1.014160,-0.087891,-0.053955,-6.748092,22.000000,-44.961834
1.016846,-0.076172,-0.051025,-6.442748,21.770992,-45.022900
1.018799,-0.080322,-0.045410,-5.954198,21.435114,-44.946564
0.999512,-0.073730,-0.035889,-5.419847,20.946566,-44.839695
1.000488,-0.077637,-0.039551,-4.366412,20.244274,-44.748093
1.001221,-0.080078,-0.030029,-2.412214,19.938931,-44.564884
1.007324,-0.087646,-0.038818,-0.488550,19.511450,-44.198475
1.002441,-0.090088,-0.041504,1.648855,19.007633,-44.274811
1.008057,-0.077637,-0.037598,2.732824,18.473282,-43.893131
1.006592,-0.062744,-0.050049,3.099237,18.122137,-42.900764
1.007324,-0.062744,-0.055908,3.358779,17.679390,-42.030533
1.010010,-0.067383,-0.065918,3.160305,17.251909,-42.106869
1.021973,-0.062256,-0.073242,2.748092,17.541985,-41.755726
1.029297,-0.065674,-0.080566,2.213740,18.106871,-41.847328
1.036621,-0.070068,-0.088379,1.328244,19.404581,-42.564884
1.034424,-0.071289,-0.088867,0.183206,20.458015,-43.221375
1.034424,-0.069824,-0.093018,-1.435115,21.297710,-43.190838
1.028076,-0.062012,-0.088135,-3.267176,22.290077,-43.435116
1.029785,-0.067383,-0.086670,-5.496183,23.145039,-43.633587
1.027832,-0.062988,-0.083496,-7.083970,23.847328,-43.801525
1.023438,-0.078369,-0.069336,-7.679389,24.229008,-44.030533
1.015869,-0.088867,-0.062988,-7.587786,24.106871,-44.885498
1.021729,-0.086426,-0.053467,-7.328244,24.152672,-45.221375
1.012939,-0.075439,-0.037109,-7.236641,23.801527,-45.175571
0.996094,-0.063965,-0.026123,-6.534351,22.549618,-44.427483
0.999756,-0.076660,-0.020752,-4.748092,21.282442,-44.061069
0.996582,-0.078369,-0.026123,-2.656489,19.923664,-43.648853
0.999756,-0.079834,-0.025635,0.061069,19.389313,-42.778625
1.001709,-0.077393,-0.034912,2.503817,19.160305,-42.122139
1.014648,-0.074951,-0.039795,3.969466,19.419847,-42.106869
1.012207,-0.071289,-0.043213,4.778626,19.328245,-41.862595
1.010986,-0.072754,-0.055664,4.381680,19.343512,-42.000000
1.020508,-0.053711,-0.057129,3.358779,19.832062,-42.015266
1.020264,-0.062744,-0.075684,1.465649,19.938931,-41.923664
1.022705,-0.062256,-0.084229,-0.763359,20.595419,-42.687023
1.030518,-0.070312,-0.077881,-2.839695,21.725191,-43.328243
1.025635,-0.071777,-0.083984,-4.961832,22.519083,-44.244274
1.024170,-0.078857,-0.080811,-6.564886,22.992367,-44.916031
1.016357,-0.079834,-0.067383,-7.832061,23.389313,-45.068703
1.005859,-0.091553,-0.059082,-8.167939,23.160305,-45.312977
1.008301,-0.088867,-0.064697,-7.969466,23.099237,-45.160305
1.005859,-0.088623,-0.046387,-7.557252,22.503817,-44.992367
1.001465,-0.090820,-0.033936,-6.488550,22.000000,-44.717556
0.999023,-0.102539,-0.030518,-4.320611,20.992367,-44.198475
0.994141,-0.102783,-0.031250,-1.938931,19.862595,-44.183205
1.006592,-0.105469,-0.031738,0.366412,19.175573,-44.396946
1.002930,-0.094727,-0.043945,2.290076,19.206106,-44.274811
0.998535,-0.087402,-0.037842,3.893130,18.870230,-44.000000
1.007568,-0.080078,-0.035156,5.099236,18.412214,-43.404579
1.001709,-0.072021,-0.049316,5.435114,17.755726,-43.175571
1.003418,-0.060059,-0.060791,5.099236,17.160305,-42.931297
1.013672,-0.063965,-0.064209,4.534351,17.068703,-42.793892
1.016846,-0.073242,-0.068359,4.427481,17.389313,-43.343510
1.022949,-0.076660,-0.082520,4.320611,18.259542,-43.755726
1.039551,-0.073242,-0.083984,3.251908,19.511450,-44.198475
1.037842,-0.059570,-0.088379,1.893130,20.519083,-44.488548
1.027100,-0.053711,-0.092041,-0.274809,21.206106,-44.564884
1.033447,-0.045898,-0.091064,-2.351145,22.152672,-44.366413
1.024170,-0.058594,-0.089355,-4.458015,22.961832,-44.458015
1.025146,-0.068115,-0.078613,-5.282443,23.893129,-45.083969
1.034424,-0.075684,-0.074707,-6.152672,25.053434,-45.374046
1.030518,-0.059326,-0.069092,-6.946565,25.389313,-45.633587
1.020020,-0.069824,-0.054932,-7.832061,25.267176,-45.465649
