xacc,yacc,zacc,xgyro,ygyro,zgyro
1.023438,0.154053,0.064941,-0.229008,20.229008,-44.977100
1.024658,0.177734,0.059326,-0.992366,20.381680,-45.404579
1.045654,0.195557,0.043213,-1.618321,21.297710,-44.763359
1.048828,0.195312,0.041260,-2.580153,22.519083,-43.526718
1.045898,0.201904,0.044189,-3.068702,24.045801,-42.091602
1.032227,0.186768,0.056885,-3.450382,24.748091,-41.389313
1.019287,0.171387,0.068604,-3.358779,25.007633,-41.450382
1.008545,0.156738,0.078369,-3.511450,24.274809,-41.923664
0.992432,0.138184,0.089111,-2.916031,22.977098,-41.969467
0.987549,0.134766,0.112549,-2.045802,20.900763,-42.015266
0.973877,0.137695,0.108887,-1.877863,19.038168,-42.503819
0.980957,0.144775,0.113525,-1.832061,17.572519,-43.251907
0.988281,0.125977,0.113037,-1.648855,16.229008,-44.167938
1.005859,0.119385,0.107666,-0.549618,15.557252,-44.366413
1.006592,0.104248,0.110596,0.977099,15.022901,-44.488548
1.002930,0.106201,0.095947,1.938931,14.335877,-44.748093
1.011719,0.118896,0.076416,2.412214,14.000000,-44.717556
1.033691,0.137451,0.057129,3.374046,14.717557,-43.969467
1.052002,0.149902,0.034424,3.954198,15.816793,-42.717556
1.051758,0.155762,0.028564,3.725191,17.847328,-41.755726
1.057861,0.170410,0.012207,2.534351,19.587786,-40.824429
1.058350,0.174561,0.015625,1.740458,21.740458,-40.198475
1.065430,0.184326,0.012451,0.076336,23.190840,-39.664124
1.041504,0.180908,0.025146,-1.725191,24.305344,-39.725189
1.026367,0.148438,0.039795,-2.977099,24.091602,-40.213741
1.013672,0.131348,0.053955,-3.984733,23.389313,-40.977100
1.022949,0.112305,0.059814,-4.122138,22.488550,-41.633587
1.027344,0.104492,0.066406,-3.908397,22.137405,-42.778625
1.028320,0.102051,0.074463,-3.633588,21.618320,-43.435116
1.019531,0.098877,0.084473,-3.099237,20.732824,-44.412212
1.016602,0.101074,0.088623,-2.381679,19.709923,-45.282444
1.014648,0.099609,0.085205,-1.419847,18.992367,-46.152672
1.020264,0.097656,0.087646,-0.106870,18.305344,-46.885498
1.019287,0.108154,0.084473,0.763359,17.557251,-47.297710
1.021484,0.119629,0.075195,0.839695,17.389313,-48.106869
1.021973,0.134033,0.074951,1.450382,17.282442,-48.274811
1.032471,0.156738,0.077393,1.618321,17.526718,-48.045803
1.025879,0.166016,0.061768,1.419847,18.106871,-47.557251
