xacc,yacc,zacc,xgyro,ygyro,zgyro
0.102539,0.977051,0.201416,-6.396946,20.732824,-46.061069
0.096191,0.964111,0.198242,-5.755725,21.068703,-46.412212
0.097412,0.967285,0.196289,-5.557252,20.595419,-46.610687
0.089111,0.971680,0.201660,-5.648855,20.488550,-46.595421
0.089111,0.966797,0.194580,-4.992366,20.122137,-46.320610
0.082031,0.959473,0.211914,-3.603053,19.465649,-45.709923
0.085938,0.972900,0.199951,-2.824427,18.763359,-44.900764
0.102783,0.979248,0.198730,-1.954198,18.885496,-44.274811
0.125977,0.993896,0.179199,-1.419847,19.679390,-43.251907
0.126465,0.969238,0.168945,-0.076336,19.984734,-41.954197
0.113037,0.953613,0.168945,2.442748,19.679390,-41.038166
0.100830,0.947266,0.162109,5.206107,18.931297,-40.870228
0.112061,0.955566,0.153076,6.641222,18.503817,-40.580154
0.127930,0.972900,0.162842,7.129771,19.297710,-40.961834
0.135498,0.994629,0.171631,7.007634,20.167938,-41.633587
0.115479,1.024170,0.172363,5.679389,20.381680,-41.511452
0.109863,1.022705,0.178467,3.877863,19.862595,-41.572517
0.107178,1.002441,0.182373,2.290076,20.213741,-42.045803
0.107422,0.982178,0.171387,1.099237,20.412214,-43.312977
0.107910,0.975830,0.178223,0.610687,20.473282,-43.908398
0.096191,0.988770,0.183105,0.458015,19.587786,-44.183205
0.097900,1.008545,0.177734,0.076336,18.946566,-44.564884
0.106201,1.031738,0.182373,-1.175573,18.305344,-45.145039
0.115234,1.034180,0.175781,-2.412214,18.458015,-45.709923
0.114990,1.020264,0.167969,-2.671756,19.145039,-46.320610
0.118652,0.990967,0.157959,-2.000000,18.977098,-46.030533
0.104980,0.992432,0.171875,-0.610687,18.763359,-45.938931
0.115723,1.003906,0.183838,-0.045802,18.809160,-45.267174
0.105713,1.015137,0.178223,0.091603,18.809160,-45.389313
0.116211,1.015137,0.172607,-0.290076,19.312977,-45.328243
0.110596,0.987793,0.166992,0.580153,19.557251,-45.297710
0.111084,0.984619,0.175293,0.839695,20.183207,-45.190838
0.122803,1.000000,0.184326,1.022901,20.763359,-44.763359
0.115967,1.002197,0.184326,0.580153,20.625954,-43.908398
0.107422,1.002930,0.192627,0.793893,20.702290,-43.480915
0.101074,0.981445,0.173096,1.480916,20.488550,-42.793892
0.093994,0.965088,0.182861,2.381679,20.030535,-41.648853
0.095703,0.967773,0.183350,3.175573,19.160305,-41.450382
0.097900,0.972168,0.187012,3.435115,18.458015,-41.541985
0.105469,0.984619,0.173340,3.664122,18.015266,-41.770992
0.100098,0.992432,0.156250,3.145038,17.938931,-42.122139
0.116699,1.003418,0.154297,1.832061,18.076336,-43.145039
0.113770,0.996338,0.152832,0.412214,18.671755,-44.091602
0.118896,0.984619,0.147949,-0.030534,19.511450,-44.610687
0.104004,0.987061,0.154297,-0.274809,19.145039,-44.931297
0.104248,0.984375,0.157715,-0.473282,19.129770,-45.129772
0.117920,0.992432,0.174561,-0.961832,19.389313,-45.236641
0.126709,1.003906,0.159912,-1.526718,20.488550,-45.389313
0.124268,1.002441,0.157715,-1.694656,21.267176,-45.221375
0.122314,0.991455,0.170898,-2.000000,21.786259,-45.389313
0.104492,0.990234,0.183838,-2.076336,22.030535,-45.557251
0.097900,0.978027,0.174561,-1.847328,21.969465,-45.267174
0.101074,0.978516,0.195068,-1.404580,21.480917,-44.687023
0.100098,0.982910,0.175537,-1.328244,21.664122,-43.709923
0.110840,0.992188,0.182129,-1.297710,21.816793,-43.312977
0.112305,0.984619,0.161621,-1.770992,22.412214,-43.236641
0.112793,0.976562,0.177002,-1.770992,22.274809,-42.854961
0.096680,0.969482,0.181152,-1.129771,21.572519,-42.183205
0.100342,0.967285,0.191406,-0.259542,20.641222,-41.251907
0.104980,0.968018,0.180420,0.610687,19.679390,-40.641220
0.105957,0.968018,0.164551,1.160305,19.450382,-40.229008
0.102783,0.976074,0.159912,1.206107,19.251909,-39.908398
0.101318,0.986328,0.159424,0.854962,19.053434,-39.374046
0.108398,0.994385,0.167480,0.198473,18.824427,-39.358780
0.101562,0.995117,0.168457,-0.610687,18.793894,-39.557251
0.107178,0.985840,0.166260,-0.793893,18.748091,-40.274811
0.116943,0.983643,0.151367,-0.687023,19.282442,-41.206108
0.120850,0.981934,0.146729,-0.015267,19.908398,-42.015266
0.119873,0.996826,0.142090,0.137405,20.717558,-43.297710
0.121582,1.008301,0.160645,-0.244275,21.404581,-44.519085
0.113770,0.994873,0.163574,0.106870,22.198473,-45.022900
0.106201,0.978760,0.166016,1.038168,22.381680,-45.312977
0.116699,0.982178,0.166504,1.908397,22.244274,-45.419846
0.116211,0.983643,0.159668,2.305344,22.335878,-45.450382
0.123779,0.995117,0.166992,1.908397,22.656488,-45.190838
0.114502,1.010010,0.190918,1.053435,22.427481,-45.129772
