xacc,yacc,zacc,xgyro,ygyro,zgyro
1.005615,0.094971,-0.002930,-12.549619,18.809160,-52.061069
0.999268,0.097656,-0.015381,-11.190840,18.412214,-51.648853
0.998535,0.099365,-0.022217,-9.282443,18.610687,-50.503819
1.022217,0.103027,-0.033447,-6.305344,19.175573,-49.038166
1.032227,0.089600,-0.035156,-2.274809,20.290077,-46.198475
1.027344,0.093506,-0.028564,0.931298,20.946566,-44.213741
1.014160,0.109131,-0.020508,2.839695,21.099237,-42.977100
1.007812,0.109131,-0.014160,4.091603,21.007633,-42.534351
1.001465,0.121094,-0.017090,5.603054,20.366413,-41.465649
0.993652,0.150879,-0.011719,5.694656,19.786259,-40.580154
0.999268,0.173828,-0.017090,5.221374,19.236641,-39.343510
1.013428,0.187256,0.004150,3.419847,19.450382,-39.068703
1.012451,0.176025,-0.003662,1.877863,19.954199,-39.297710
1.007812,0.151611,0.000000,0.396947,20.076336,-39.984734
0.998047,0.126221,0.010010,-0.259542,18.870230,-41.007633
0.988037,0.107178,0.015625,-0.198473,17.908398,-41.358780
0.986084,0.102295,0.014648,-1.083969,16.946566,-42.702290
0.986084,0.114502,0.007568,-2.793893,15.679389,-44.610687
1.004639,0.113281,-0.002197,-4.274809,15.129771,-46.320610
1.030762,0.115967,-0.012695,-5.053435,15.862596,-47.221375
1.031006,0.107178,-0.031738,-4.870229,16.885496,-47.160305
1.031738,0.098633,-0.038818,-4.045802,17.572519,-46.870228
1.025391,0.087891,-0.037842,-2.442748,18.045801,-46.198475
1.017822,0.081299,-0.024414,-0.625954,18.167938,-45.587788
1.019043,0.077148,-0.035889,1.267176,18.122137,-45.206108
1.018555,0.085449,-0.041748,3.679389,18.183207,-44.000000
1.032471,0.099121,-0.047119,5.541985,18.992367,-42.839695
1.050049,0.118652,-0.053955,7.129771,20.335878,-41.618320
1.039795,0.117920,-0.054688,8.183207,21.236641,-40.198475
1.017822,0.132080,-0.046875,8.702291,21.251909,-39.160305
1.022949,0.139404,-0.045898,9.328244,21.236641,-37.908398
1.027832,0.134766,-0.055664,9.129771,21.587786,-37.267174
1.019287,0.131348,-0.045898,8.824428,21.893129,-37.358780
1.025635,0.128906,-0.035400,8.274809,22.030535,-37.374046
1.019775,0.133789,-0.047119,7.343512,21.984734,-37.969467
1.012451,0.158936,-0.025146,4.992366,22.244274,-39.557251
1.004883,0.181885,-0.006348,0.396947,21.832062,-41.648853
0.982422,0.186279,0.000732,-3.984733,20.381680,-44.091602
0.970459,0.180420,0.014893,-8.732824,18.427481,-46.076336
0.983154,0.162598,0.009766,-12.427481,16.961832,-48.335876
