xacc,yacc,zacc,xgyro,ygyro,zgyro
1.009277,0.080322,0.083252,-2.045802,22.335878,-45.038166
0.997559,0.085449,0.092285,-2.793893,20.778625,-44.992367
0.988770,0.085938,0.095459,-3.099237,18.519083,-44.534351
0.995117,0.084229,0.078125,-3.068702,16.305344,-43.603054
1.006104,0.088623,0.050537,-2.625954,14.671756,-42.442749
1.024658,0.083984,0.038086,-2.381679,14.351145,-41.770992
1.039551,0.084473,0.024414,-2.229008,15.206107,-41.786259
1.042969,0.104736,0.011963,-2.839695,16.519083,-42.351147
1.043701,0.125977,0.023926,-4.122138,17.587786,-42.778625
1.033203,0.119629,0.023926,-5.496183,18.503817,-42.625954
1.029785,0.097168,0.022949,-5.893130,18.335878,-42.167938
1.020752,0.084229,0.019775,-5.374046,18.000000,-41.312977
1.027100,0.066895,0.022705,-4.534351,17.954199,-40.900764
1.048584,0.077393,0.012695,-4.229008,18.671755,-40.931297
1.054199,0.076904,0.015381,-4.030534,19.648855,-41.175571
1.042480,0.067139,0.016846,-3.816794,20.534351,-41.251907
1.037109,0.060791,0.023438,-3.374046,21.465649,-41.908398
1.042725,0.059570,0.028320,-3.099237,22.091602,-42.274811
1.031982,0.057617,0.041260,-2.687023,22.167938,-42.427483
1.025879,0.071289,0.044922,-2.961832,21.862595,-42.564884
1.025391,0.086426,0.046631,-3.816794,21.374046,-42.274811
1.023926,0.087402,0.035889,-4.167939,21.297710,-42.000000
1.033203,0.085938,0.040283,-5.114504,20.992367,-41.984734
1.033691,0.077393,0.040527,-5.832061,21.083969,-42.381680
1.043457,0.084473,0.029541,-6.763359,21.282442,-42.809162
1.038574,0.091064,0.036621,-7.694656,21.404581,-43.022900
1.034180,0.085449,0.037109,-8.442748,21.312977,-42.778625
1.028320,0.074463,0.043701,-8.641221,21.374046,-42.610687
1.023926,0.063965,0.048584,-8.381680,21.053434,-42.213741
1.015625,0.064697,0.054199,-8.671756,20.167938,-41.618320
1.011475,0.044189,0.062012,-7.648855,18.519083,-41.465649
1.009521,0.033691,0.061768,-6.610687,17.267176,-41.648853
1.001953,0.025146,0.072998,-5.022901,16.366413,-41.816795
