xacc,yacc,zacc,xgyro,ygyro,zgyro
0.035156,-1.061035,0.187012,-1.694656,24.106871,-44.229008
0.025391,-1.025635,0.186768,-1.083969,22.534351,-44.320610
0.030029,-0.999268,0.186768,-1.923664,21.312977,-44.198475
0.032227,-0.985596,0.188721,-3.557252,20.152672,-44.167938
0.035400,-0.988037,0.182373,-5.679389,18.961832,-44.183205
0.038574,-1.005371,0.202881,-7.068702,17.847328,-44.259541
0.043457,-1.026123,0.207520,-7.038168,17.221375,-44.076336
0.046875,-1.039551,0.202881,-5.755725,16.885496,-43.450382
0.065918,-1.052490,0.231689,-3.328244,17.847328,-42.564884
0.089111,-1.067871,0.213867,-0.381679,19.267176,-41.862595
0.089355,-1.075684,0.196777,2.809160,20.839695,-41.862595
0.082520,-1.067871,0.202148,4.961832,21.770992,-42.305344
0.074463,-1.055176,0.202637,6.396946,22.671755,-42.671757
0.064697,-1.033203,0.207764,6.916030,23.175573,-42.793892
0.052002,-1.003418,0.197998,6.412214,22.656488,-42.870228
0.052734,-0.987061,0.203857,4.961832,22.412214,-43.496181
0.044922,-0.975586,0.203613,2.793893,21.908398,-43.832062
0.033203,-0.964844,0.215576,0.488550,20.961832,-43.770992
0.028809,-0.957275,0.213379,-1.862595,20.106871,-43.694656
0.023682,-0.968750,0.220215,-3.877863,18.564886,-43.709923
0.020996,-0.973389,0.220703,-5.450382,17.236641,-43.969467
0.038818,-0.979492,0.220947,-6.381680,16.625954,-43.877861
0.053223,-0.997314,0.225830,-6.427481,16.458015,-43.709923
0.054443,-1.011963,0.219727,-6.167939,17.038168,-44.183205
0.055908,-1.030762,0.233398,-4.076336,17.236641,-44.274811
0.061768,-1.042480,0.226807,-1.633588,18.244274,-44.000000
0.078613,-1.041016,0.219971,0.900763,19.267176,-44.000000
0.077393,-1.042480,0.215088,3.068702,20.778625,-44.473282
0.084473,-1.027588,0.209473,4.503817,22.290077,-44.702290
0.070557,-1.024414,0.210938,5.526718,23.038168,-44.488548
0.060791,-1.022217,0.207520,6.076336,23.557251,-44.122139
0.046387,-1.019287,0.205078,6.427481,23.160305,-44.412212
0.046143,-1.020508,0.195557,6.381680,22.503817,-44.549618
0.043945,-1.018311,0.205811,6.687023,22.274809,-44.335876
0.042969,-1.004639,0.218018,6.427481,22.213741,-44.122139
0.037598,-0.999756,0.206055,5.557252,21.847328,-43.801525
0.036133,-0.982910,0.219727,4.595420,21.312977,-43.358780
0.027588,-0.981689,0.227539,2.488550,19.969465,-43.251907
0.033936,-0.980225,0.222900,1.083969,19.160305,-43.450382
0.040039,-0.978027,0.225342,-0.229008,18.625954,-43.648853
0.044434,-0.979004,0.229248,-1.801527,18.305344,-43.618320
0.043213,-0.978516,0.224854,-3.587786,18.015266,-43.801525
0.052490,-0.967041,0.222656,-5.557252,18.213741,-44.122139
0.063721,-0.974854,0.213135,-6.885496,18.763359,-44.137405
0.066406,-0.997803,0.184082,-7.328244,19.648855,-43.664124
0.062256,-1.021484,0.186035,-6.946565,20.503817,-43.923664
0.059326,-1.052246,0.209229,-5.541985,20.809160,-44.839695
0.047363,-1.058594,0.218506,-3.557252,20.717558,-45.145039
0.049805,-1.048096,0.215088,-1.587786,20.000000,-45.007633
0.046631,-1.030762,0.210205,0.122137,19.679390,-44.366413
0.048096,-1.024902,0.207520,0.641221,19.541985,-43.847328
0.057861,-1.023926,0.200439,1.435115,19.572519,-42.778625
0.060303,-1.041748,0.210938,3.083969,19.969465,-42.015266
0.064209,-1.050293,0.226562,5.480916,20.458015,-42.167938
0.061279,-1.053955,0.235352,7.725191,20.412214,-43.114502
0.049561,-1.040039,0.238525,9.450381,20.152672,-43.770992
0.043945,-1.010498,0.235107,9.969465,19.694656,-43.618320
0.040283,-0.980957,0.230225,9.267176,19.312977,-43.740459
0.045410,-0.959961,0.230957,7.083970,18.916031,-43.816795
0.049072,-0.958496,0.218506,4.641222,18.610687,-43.679390
0.045898,-0.962891,0.215576,2.183206,18.824427,-43.664124
0.054443,-0.967529,0.217773,0.183206,19.267176,-43.832062
0.062256,-0.980957,0.218018,-1.053435,19.862595,-43.938931
0.070557,-0.999023,0.217773,-1.816794,20.442749,-44.091602
0.071533,-1.005127,0.217041,-1.496183,21.603054,-43.786259
0.077637,-1.023926,0.212402,-1.206107,22.641222,-43.603054
0.054932,-1.011475,0.212891,-0.763359,23.145039,-43.419846
0.045410,-1.006592,0.223145,-1.190840,22.381680,-43.465649
