xacc,yacc,zacc,xgyro,ygyro,zgyro
1.046143,0.027588,-0.037109,-6.931298,41.435116,-53.145039
1.034668,0.022949,-0.019043,-11.267176,41.725189,-54.076336
1.033447,0.028809,0.003174,-14.992367,42.061069,-54.931297
1.022461,0.045410,0.012207,-18.870230,41.496181,-54.427483
1.023438,0.050293,0.027588,-22.778625,40.916031,-53.022900
1.019043,0.036133,0.037109,-25.648855,39.694656,-51.480915
1.017090,-0.002686,0.038574,-26.320610,38.549618,-50.091602
1.015381,-0.015869,0.040039,-24.916031,37.603054,-49.419846
1.024658,-0.023193,0.052002,-22.656488,36.305344,-48.748093
1.014893,-0.022217,0.059082,-19.740458,34.916031,-47.450382
1.005615,-0.010498,0.056885,-17.603054,32.396946,-45.725189
1.004395,-0.014160,0.054443,-15.221375,30.702290,-43.954197
1.015869,-0.024414,0.055664,-11.816793,28.885496,-42.549618
1.008789,-0.049316,0.053955,-7.572519,27.389313,-41.969467
1.013672,-0.065430,0.061035,-3.251908,26.274809,-42.061069
1.020752,-0.059326,0.052979,0.519084,25.099237,-42.076336
1.024902,-0.056152,0.041260,3.206107,24.503817,-42.137405
1.026367,-0.046631,0.024902,4.595420,24.366413,-42.351147
1.035156,-0.048584,0.020020,5.175572,24.549618,-42.992367
1.036377,-0.046631,0.010986,4.732824,24.977098,-43.740459
1.032471,-0.041016,0.006104,2.854962,25.572519,-44.473282
1.029541,-0.030762,-0.002197,0.351145,25.847328,-44.687023
1.033203,-0.032227,-0.000732,-1.664122,26.030535,-45.282444
1.041260,-0.047363,0.004639,-2.824427,26.595419,-46.519085
1.033203,-0.061279,-0.002197,-2.732824,26.641222,-47.435116
1.028809,-0.069824,0.003662,-2.061069,26.793894,-48.854961
1.021973,-0.054932,0.013428,-1.877863,26.122137,-48.916031
1.013428,-0.038574,0.014648,-1.938931,24.885496,-47.984734
1.012939,-0.029541,0.013672,-2.015267,23.908398,-46.641220
1.013428,-0.021484,-0.004395,-1.954198,22.946566,-45.007633
1.022949,-0.033691,-0.008789,-0.595420,22.992367,-44.198475
1.033447,-0.059570,-0.007812,1.801527,23.526718,-44.015266
1.033447,-0.071533,-0.006592,4.671756,24.198473,-44.122139
1.028320,-0.070557,0.007080,7.145038,24.335878,-44.045803
1.019287,-0.063721,0.000000,9.328244,23.847328,-43.923664
1.021729,-0.059082,-0.000488,10.259542,23.572519,-43.557251
1.032471,-0.055420,-0.002441,10.641221,23.801527,-43.923664
1.032227,-0.046875,-0.013428,9.755725,24.549618,-45.099236
1.036377,-0.027588,-0.013184,7.526718,25.694656,-46.122139
1.042480,-0.006836,-0.019287,4.152672,26.900763,-46.167938
1.046387,-0.019775,-0.026611,1.068702,28.137405,-46.854961
1.038330,-0.030029,-0.002441,-0.702290,28.793894,-47.847328
1.037598,-0.031982,0.020020,-2.061069,29.694656,-49.129772
1.034180,-0.040039,0.013428,-2.702290,30.000000,-50.244274
1.032959,-0.036865,0.025146,-3.664122,29.740458,-51.038166
1.015869,-0.013672,0.039795,-5.374046,28.335878,-50.320610
1.015869,0.009521,0.039307,-7.053435,26.992367,-49.404579
1.022217,0.008789,0.053223,-8.030535,25.618320,-48.152672
1.023438,0.006592,0.035400,-8.381680,25.282442,-46.610687
1.037354,0.011719,0.033447,-7.633588,25.038168,-46.351147
1.033936,0.053223,0.058350,-6.595420,25.297710,-46.351147
1.019287,0.072021,0.096924,-5.083970,25.236641,-44.412212
0.999756,0.042236,0.117676,-3.908397,22.992367,-40.412212
0.999756,-0.028320,0.109863,-1.053435,19.938931,-39.587788
1.015381,-0.054688,0.101074,2.885496,18.641222,-41.221375
1.022949,-0.045898,0.095703,5.923664,18.534351,-42.213741
1.021484,-0.025146,0.092773,7.267176,18.625954,-43.221375
1.015381,-0.008789,0.080811,6.198473,17.648855,-42.977100
1.015869,-0.001465,0.063965,3.954198,16.061069,-42.458015
1.025391,-0.021729,0.047363,1.282443,15.450381,-42.778625
1.035889,-0.029053,0.042725,-0.885496,15.786260,-43.969467
1.043701,-0.045166,0.041260,-1.221374,16.366413,-45.282444
1.050049,-0.051270,0.034180,-1.435115,16.656488,-46.412212
1.038086,-0.058105,0.025146,-1.511450,16.854961,-46.900764
1.033447,-0.046143,0.015869,-2.534351,16.412214,-47.160305
1.042725,-0.035400,0.015381,-3.236641,16.396946,-47.603054
1.033936,-0.029785,0.008301,-3.282443,16.748091,-48.061069
1.031982,-0.026855,0.015381,-3.297710,17.190840,-48.061069
1.030273,-0.015381,0.006104,-3.190840,17.328245,-47.068703
1.029053,-0.006104,0.001465,-3.725191,17.297710,-46.702290
1.031738,-0.011963,-0.001465,-3.832061,17.389313,-45.648853
1.020752,-0.000732,0.002197,-4.122138,17.740458,-45.053436
1.036377,-0.003662,0.017334,-3.251908,18.763359,-45.725189
1.040283,-0.006592,0.017822,-1.694656,20.061069,-45.755726
1.032227,-0.017334,0.015625,-0.580153,21.053434,-45.160305
