0.112549,-0.994141,0.104004,-3.984733,18.793894,-40.595421
0.122314,-1.000732,0.102295,-4.427481,19.770992,-40.427483
0.120117,-1.003906,0.109619,-4.946565,20.549618,-40.473282
0.120850,-1.011230,0.117432,-5.328244,20.900763,-40.717556
0.114990,-1.005859,0.123779,-5.465649,21.083969,-40.992367
0.109619,-1.002441,0.121826,-5.114504,21.404581,-40.824429
0.106934,-1.004883,0.121338,-4.488550,21.251909,-40.427483
0.092529,-0.999268,0.120361,-3.709924,20.671755,-39.740459
0.083252,-1.000000,0.124268,-2.396947,19.969465,-39.312977
0.074707,-1.004883,0.115234,-1.251908,19.328245,-39.175571
0.075439,-1.012695,0.127441,0.732824,18.442749,-39.175571
0.078369,-1.020264,0.134766,2.549618,17.770992,-38.748093
0.086914,-1.020752,0.127686,4.137404,17.282442,-38.412212
0.076660,-1.016113,0.126953,5.007634,17.404581,-38.534351
0.080322,-1.006348,0.122559,5.068702,16.916031,-39.832062
0.081787,-0.997559,0.120850,4.549618,16.702290,-40.564884
0.086670,-0.993408,0.117188,2.854962,16.885496,-41.786259
0.096191,-0.983887,0.111816,0.778626,17.511450,-42.748093
0.103760,-0.974854,0.095703,-1.740458,18.717558,-43.496181
0.106934,-0.963867,0.103760,-4.595420,19.679390,-44.259541
0.121826,-0.948242,0.109619,-8.015267,21.236641,-44.534351
0.122803,-0.959473,0.087891,-11.190840,23.175573,-44.106869
0.129883,-0.972900,0.097412,-13.190840,25.038168,-43.557251
0.129883,-0.988281,0.096680,-14.503817,26.427481,-43.969467
0.115234,-0.992920,0.114014,-15.297709,27.587786,-43.969467
0.114014,-1.000732,0.119385,-15.908397,28.061069,-43.541985
0.101562,-0.993652,0.123535,-16.122137,28.213741,-42.030533
0.093994,-1.005859,0.123047,-16.625954,27.404581,-39.984734
0.095459,-1.018555,0.133789,-16.213741,26.351145,-39.099236
0.085205,-1.027588,0.130371,-15.404580,24.961832,-38.473282
0.081055,-1.032959,0.132812,-14.427481,23.541985,-38.366413
0.077637,-1.038086,0.135498,-12.809160,22.030535,-38.381680
0.068848,-1.041016,0.129395,-10.961832,20.671755,-38.290077
0.059326,-1.045410,0.125000,-8.977099,18.534351,-38.458015
0.063232,-1.052734,0.124023,-6.183206,16.610687,-38.763359
0.056396,-1.053955,0.113037,-3.877863,15.129771,-38.870228
0.069092,-1.055176,0.105957,-1.267176,13.832061,-39.175571
0.069336,-1.053467,0.101807,0.992366,13.160305,-39.618320
0.077148,-1.042969,0.105225,2.778626,13.206107,-40.213741
0.071533,-1.029297,0.083984,3.908397,12.946565,-40.900764
0.078125,-1.018799,0.088379,4.534351,12.916031,-41.618320
0.083008,-1.010254,0.084717,4.595420,12.992367,-42.595421
0.098145,-0.994629,0.075928,3.862595,13.832061,-42.763359
0.097412,-0.976807,0.061035,2.381679,14.763359,-41.969467
0.095215,-0.958496,0.069092,-0.167939,15.618320,-41.068703
0.104248,-0.943604,0.067383,-3.343511,16.854961,-41.480915
0.109131,-0.942627,0.063477,-6.641222,18.229008,-41.908398
0.106934,-0.944092,0.058838,-9.175572,19.236641,-41.343510
0.094971,-0.958984,0.052002,-11.038168,20.854961,-39.923664
0.088867,-1.000977,0.057617,-11.297709,21.801527,-39.038166
0.074463,-1.039551,0.068115,-9.694656,22.122137,-39.312977
0.061523,-1.052246,0.086182,-7.770992,21.709923,-39.740459
0.058594,-1.058105,0.089844,-5.419847,21.480917,-40.198475
0.057129,-1.061035,0.104004,-3.343511,21.496183,-40.381680
0.054199,-1.059082,0.109131,-1.022901,21.251909,-40.671757
0.054199,-1.053955,0.118408,0.809160,20.793894,-41.404579
0.048584,-1.043945,0.122803,1.664122,20.244274,-42.351147
0.046875,-1.020508,0.123291,1.908397,19.862595,-43.251907
0.058105,-1.005615,0.121826,1.251908,19.343512,-43.679390
0.060791,-1.001221,0.120605,0.274809,18.793894,-44.015266
0.067383,-0.982422,0.121826,-1.572519,18.931297,-43.938931
0.079590,-0.983154,0.112549,-3.068702,19.007633,-44.763359
0.082764,-0.980469,0.110107,-4.396946,19.526718,-45.465649
0.088867,-0.981934,0.109375,-6.274809,19.679390,-45.435116
0.085938,-0.981934,0.102783,-7.496183,20.061069,-45.358780
0.083740,-0.989502,0.103760,-8.687023,20.717558,-44.610687
0.086670,-0.994629,0.096924,-9.404580,21.374046,-43.496181
0.086670,-1.015137,0.099854,-9.419847,21.374046,-43.419846
0.083252,-1.034668,0.097168,-8.931297,21.664122,-44.458015
0.082520,-1.033936,0.101318,-8.076336,21.435114,-45.297710
0.078613,-1.035889,0.097656,-7.603054,21.053434,-45.435116
0.067139,-1.033691,0.098389,-7.465649,20.748091,-44.183205
0.064209,-1.035400,0.100342,-6.992366,20.045801,-43.129772
0.068604,-1.037598,0.103760,-6.244275,19.709923,-43.206108
0.070801,-1.029785,0.102783,-4.854962,19.664122,-44.061069
0.069824,-1.029785,0.095947,-3.847328,19.419847,-43.389313
0.070557,-1.028076,0.093750,-2.946565,18.946566,-43.206108
0.071533,-1.028320,0.096191,-1.557252,18.351145,-42.916031
0.077148,-1.021973,0.102539,-0.122137,18.030535,-42.778625
0.082520,-1.018066,0.098145,1.496183,18.045801,-42.977100
0.083984,-1.018799,0.100830,3.526718,17.877863,-42.396946
0.075928,-1.022217,0.109863,5.740458,17.603054,-42.167938
0.063477,-1.021973,0.093994,7.083970,16.381680,-42.000000
0.067383,-1.018799,0.085449,8.519084,15.175572,-42.061069
0.066895,-1.002930,0.082764,9.496183,14.122137,-42.015266
0.071289,-0.987793,0.093750,9.328244,13.435115,-41.984734
0.074219,-0.983398,0.076416,8.259542,13.236641,-41.832062
0.080811,-0.981201,0.085205,6.656488,13.282443,-42.106869
0.072998,-0.970947,0.071533,4.458015,13.312977,-42.290077
0.088135,-0.974121,0.075684,1.816794,13.694656,-42.106869
0.086182,-0.962646,0.061768,-0.916031,14.549619,-42.167938
0.099365,-0.970947,0.059814,-3.709924,15.786260,-42.488548
0.100830,-0.981689,0.055176,-5.969466,17.221375,-41.496181
0.100586,-1.004395,0.073975,-7.068702,18.977098,-40.961834
0.100586,-1.026367,0.071777,-6.885496,20.519083,-41.419846
0.092041,-1.042236,0.077393,-6.061069,21.740458,-42.564884
0.090820,-1.034424,0.076416,-5.129771,22.732824,-43.297710
0.080322,-1.029297,0.097412,-4.488550,23.648855,-43.618320
0.075684,-1.033203,0.091797,-3.954198,24.091602,-43.557251
0.079590,-1.025879,0.098389,-3.282443,24.213741,-44.030533
0.071289,-1.024902,0.109863,-2.076336,24.229008,-44.519085
0.070801,-1.007324,0.105469,-1.633588,23.740458,-44.824429
0.071777,-0.994629,0.118164,-1.862595,23.190840,-44.366413
0.067871,-0.993408,0.116211,-2.229008,22.961832,-43.832062
0.065918,-0.994873,0.115723,-2.748092,22.351145,-43.251907
0.074707,-0.991943,0.116943,-3.114504,21.969465,-43.374046
0.077881,-0.993408,0.119141,-2.992366,21.725191,-43.328243
0.072021,-1.000488,0.124268,-2.854962,21.572519,-43.221375
0.073242,-0.996094,0.126465,-3.816794,20.732824,-43.160305
0.071045,-0.989746,0.119385,-4.381680,20.122137,-43.511452
0.072754,-0.992432,0.117920,-5.053435,19.267176,-43.465649
0.071289,-1.002441,0.112793,-4.870229,18.244274,-43.221375
0.079102,-1.010498,0.108643,-4.656488,18.244274,-42.763359
0.069580,-1.014648,0.103516,-4.534351,18.045801,-41.664124
0.079102,-1.007568,0.097900,-4.854962,18.213741,-41.618320
0.083252,-1.000244,0.106201,-5.022901,18.305344,-41.984734
0.083496,-1.003174,0.104248,-5.328244,18.961832,-41.679390
0.081543,-1.004639,0.091309,-5.358778,19.312977,-41.404579
