xacc,yacc,zacc,xgyro,ygyro,zgyro
0.068359,1.016602,0.032227,-8.122137,20.870230,-44.519085
0.065674,1.002441,0.036377,-8.854961,20.854961,-44.580154
0.081787,0.999512,0.036865,-9.694656,21.496183,-44.381680
0.082275,0.998779,0.045654,-10.412213,21.847328,-44.076336
0.079590,0.979004,0.044434,-10.259542,22.030535,-44.320610
0.069824,0.955322,0.049072,-9.465649,21.312977,-43.908398
0.057373,0.940674,0.045898,-7.022901,20.595419,-44.274811
0.072998,0.915283,0.039062,-3.832061,20.381680,-44.625954
0.090332,0.912109,0.044189,-0.717557,20.549618,-45.083969
0.093262,0.950928,0.048096,0.564885,20.778625,-45.511452
0.084473,0.990234,0.042236,0.595420,21.160305,-45.633587
0.078857,1.012451,0.063477,-0.290076,21.465649,-45.053436
0.070801,1.015381,0.058350,-0.916031,21.297710,-44.793892
0.060791,0.995850,0.055664,-0.931298,21.236641,-44.625954
0.060303,0.987793,0.062012,-0.549618,20.702290,-44.412212
0.062012,0.993652,0.059570,-0.503817,20.229008,-44.412212
0.066162,1.000000,0.054199,-0.916031,20.076336,-43.938931
0.077881,1.006104,0.060547,-0.946565,20.290077,-43.709923
0.076904,0.996338,0.062988,-0.977099,20.580153,-43.725189
0.076416,0.992920,0.055908,-1.099237,20.687023,-43.328243
0.070801,0.979492,0.070557,-0.290076,20.916031,-42.977100
0.077148,0.965576,0.058105,0.427481,21.022902,-42.687023
0.070801,0.963135,0.062744,1.862595,21.175573,-43.053436
0.083008,0.965332,0.058105,2.641221,21.358778,-43.221375
0.076660,0.979736,0.059082,2.458015,21.465649,-43.664124
0.072754,0.991211,0.046143,2.244275,21.419847,-43.603054
0.073730,0.990967,0.043701,1.709924,21.770992,-44.229008
0.076660,0.990723,0.040039,1.297710,21.801527,-44.458015
0.073730,0.991943,0.043457,1.404580,21.984734,-44.778625
0.076172,0.975342,0.041992,1.618321,21.832062,-44.488548
0.071289,0.963867,0.039307,2.061069,21.969465,-44.366413
0.073975,0.964111,0.026367,2.335878,21.923664,-44.183205
0.082031,0.969238,0.033447,2.259542,21.954199,-44.091602
0.064209,0.973877,0.045410,3.007634,21.816793,-43.664124
0.063232,0.969238,0.038330,3.465649,21.618320,-43.099236
0.057617,0.975586,0.048584,3.816794,21.145039,-43.114502
0.066406,0.989746,0.050537,3.206107,20.183207,-42.885498
0.055420,1.007324,0.048096,2.396947,20.198473,-42.610687
0.072266,1.002441,0.070557,2.167939,19.618320,-42.488548
0.065674,0.999512,0.060791,2.213740,19.587786,-42.381680
0.074951,0.986084,0.052002,2.244275,19.755726,-42.091602
0.071533,0.991943,0.052979,2.213740,19.877863,-42.076336
0.071289,0.999512,0.044189,1.816794,19.740458,-41.984734
0.064453,1.018555,0.028320,0.625954,19.450382,-41.862595
0.065674,1.018555,0.039795,-0.824427,19.419847,-42.274811
0.071045,1.005371,0.045166,-1.511450,18.992367,-41.984734
0.070068,0.976074,0.055420,-1.160305,19.160305,-41.984734
0.077637,0.950684,0.046387,0.595420,19.175573,-41.862595
0.074951,0.940674,0.056641,2.412214,19.541985,-41.786259
0.075439,0.944336,0.038086,4.488550,20.000000,-41.847328
0.076660,0.947998,0.045166,6.137404,20.335878,-41.786259
0.075928,0.960449,0.047119,7.389313,20.503817,-41.877861
0.074951,0.966309,0.043213,8.137404,20.732824,-42.091602
0.063965,0.974365,0.033691,8.702291,20.412214,-41.709923
0.066406,0.979736,0.037842,8.946565,20.000000,-42.106869
0.056396,0.989746,0.035400,8.687023,19.679390,-42.213741
0.070068,1.008057,0.038818,8.137404,19.603054,-42.595421
0.080078,1.013672,0.041016,6.717557,19.282442,-42.488548
0.081299,1.017822,0.036621,5.297710,19.267176,-42.519085
0.071045,1.014893,0.038574,4.381680,19.083969,-42.870228
0.077148,1.001953,0.038330,3.557252,19.038168,-43.038166
0.073486,0.981201,0.046387,3.679389,18.885496,-42.931297
0.087891,0.949951,0.047119,5.129771,19.923664,-42.458015
0.087891,0.913574,0.058838,8.152672,20.854961,-42.564884
0.079590,0.918945,0.062500,11.053435,21.587786,-41.725189
0.071533,0.937500,0.043213,13.297709,22.213741,-40.992367
0.067383,0.965820,0.029541,14.641221,21.801527,-40.244274
0.064697,0.989746,0.023438,15.175572,21.190840,-39.984734
0.064941,1.008789,0.013672,14.351145,20.854961,-39.435116
0.057617,1.027588,0.014404,13.404580,20.488550,-38.824429
0.063232,1.029541,0.010010,11.709924,20.274809,-38.946564
0.073242,1.024170,0.005127,9.801527,20.122137,-39.190838
0.085938,1.020752,0.006836,8.595420,20.015266,-39.511452
0.071289,1.014404,-0.001709,7.206107,19.541985,-40.076336
0.071045,1.009277,0.001465,5.893130,18.961832,-41.083969
0.079102,0.994873,0.005371,5.404580,18.320610,-41.877861
0.087402,0.983887,0.020020,5.267176,18.259542,-42.763359
0.094482,0.961670,0.007812,6.061069,18.396946,-42.916031
0.096191,0.946533,0.040771,7.816794,18.748091,-43.145039
0.087158,0.932617,0.031494,9.893129,18.900763,-42.671757
0.078613,0.938721,0.036377,11.923664,18.534351,-42.595421
0.070557,0.948486,0.032959,13.908397,18.259542,-42.381680
0.080078,0.960449,0.019287,14.641221,18.122137,-42.503819
0.073730,0.974854,0.008789,14.824428,18.183207,-43.083969
0.088135,0.982178,0.017822,14.793893,18.687023,-43.832062
0.090820,0.990234,0.003906,14.152672,19.404581,-43.969467
0.085693,1.008789,-0.014893,12.961832,19.877863,-44.763359
0.088379,1.004639,-0.004883,11.648855,20.488550,-45.221375
0.089600,1.000977,-0.016113,10.458015,20.946566,-45.221375
0.079834,1.001221,-0.011230,9.389313,21.236641,-45.068703
0.089111,0.982178,-0.010254,8.946565,21.603054,-44.183205
0.083252,0.954346,-0.002930,9.450381,21.816793,-43.969467
0.083740,0.951416,0.002197,10.977099,21.908398,-43.496181
0.078369,0.947754,-0.002197,12.259542,21.877863,-43.526718
0.072754,0.958984,-0.011475,12.961832,21.450382,-43.099236
0.061768,0.960938,0.006104,13.740458,20.610687,-42.503819
0.055664,0.962646,0.002930,13.877863,19.282442,-42.473282
0.054932,0.960449,0.002197,13.893129,17.786259,-42.977100
0.059326,0.977783,0.001465,13.847328,16.702290,-43.129772
0.064209,0.989746,-0.005859,13.267176,16.381680,-43.725189
0.074707,0.996094,-0.012695,11.908397,16.381680,-44.213741
0.081787,1.000977,-0.016602,10.671756,16.320610,-44.763359
0.073975,1.014893,-0.016602,9.068703,16.488550,-45.236641
0.083252,1.018799,-0.025146,7.603054,16.488550,-45.297710
0.083984,1.022217,-0.016602,6.045802,16.748091,-45.603054
0.086182,1.013184,-0.007324,4.534351,16.870230,-45.816795
0.082520,1.001221,-0.011719,4.183206,16.900763,-46.030533
0.092285,0.988037,0.006592,3.984733,17.160305,-45.938931
0.091553,0.991943,0.001953,3.984733,17.145039,-46.824429
0.092773,1.013916,-0.025391,3.328244,17.328245,-47.786259
0.079102,1.061768,-0.033203,0.473282,17.282442,-48.580154
0.084473,1.143799,-0.046875,-5.022901,16.671755,-48.259541
0.093750,1.235352,-0.061279,-14.961832,16.335878,-47.801525
0.101562,1.384277,-0.099854,-30.564886,16.458015,-49.786259
0.099121,1.582275,-0.149902,-54.381680,15.862596,-55.862595
0.080566,1.833740,-0.211182,-87.969467,16.473282,-64.030533
-0.014404,2.075928,-0.223633,-132.961838,16.992367,-69.893127
-0.026367,2.234131,-0.238037,-190.213745,14.167939,-72.961830
0.053467,2.302734,-0.278809,-248.152664,15.358779,-78.244278
0.144287,2.409668,-0.241455,-311.587799,22.198473,-80.900764
0.350342,2.537354,-0.172119,-375.267181,32.900764,-78.167938
0.373535,2.494141,-0.175049,-434.687012,43.862595,-76.900764
0.298828,2.627197,-0.110107,-499.496185,53.022900,-89.862595
0.087402,2.832031,-0.019531,-500.274811,58.625954,-106.000000
-0.107178,2.910400,-0.084473,-500.274811,53.954197,-119.450378
-0.047363,2.658691,-0.333496,-500.274811,52.549618,-114.396950
0.125000,2.451172,-0.539795,-500.274811,51.343510,-108.076332
0.243652,2.592041,-0.655273,-500.274811,48.885498,-121.877861
0.288818,2.672363,-0.852051,-500.274811,48.351147,-129.435120
0.314697,2.839355,-1.140625,-500.274811,48.427483,-122.000000
0.233643,3.029053,-1.271240,-500.274811,12.335877,-104.992363
0.170166,2.652832,-2.046387,-500.274811,41.832062,-96.778625
-0.113525,1.485352,-1.946777,-500.274811,-8.061069,-42.381680
-0.150879,0.964111,-1.680908,-500.274811,-26.610687,-1.908397
-0.029785,0.770508,-1.769043,-500.274811,-25.893129,-3.984733
-0.050781,0.866943,-1.443359,-500.274811,-26.351145,-41.755726
-0.100098,0.978516,-1.239014,-500.274811,-17.725191,-75.679390
0.175293,0.977539,-1.385254,-500.274811,0.641221,-91.541985
0.363037,0.658691,-1.647461,-500.274811,18.412214,-101.236641
0.150635,-0.084229,-1.483643,-500.274811,32.900764,-78.625954
0.128174,-0.631836,-1.231201,-500.274811,38.641220,-73.984734
0.276123,-0.743164,-1.096191,-500.274811,48.396946,-96.045799
0.355713,-1.140381,-0.954834,-500.274811,62.488548,-108.137405
0.215088,-1.332275,-0.794922,-500.274811,66.229004,-107.450378
0.209473,-1.564209,-0.713623,-500.274811,71.312981,-97.572517
0.121338,-1.661377,-0.528320,-500.274811,70.885498,-95.954201
0.131836,-1.885986,-0.426514,-500.274811,69.877861,-82.519081
0.139160,-2.329346,-0.195312,-500.274811,75.007637,-65.282440
0.185059,-2.405273,0.060547,-500.274811,78.351143,-59.053436
-0.109619,-1.957031,0.105713,-468.396942,77.312981,-65.938934
0.135010,-2.098877,0.283936,-405.648865,86.931297,-74.335876
0.182617,-2.099609,0.310547,-342.061066,98.351143,-67.312981
0.133545,-2.003174,0.277344,-285.740448,101.740456,-60.427483
0.009033,-1.859619,0.212402,-238.137405,100.381676,-54.748093
-0.071045,-1.758789,0.153809,-196.229004,93.862595,-52.259541
-0.083252,-1.658203,0.146729,-160.809158,86.610687,-51.526718
-0.146240,-1.537842,0.165283,-132.229004,76.549622,-47.450382
-0.185547,-1.417725,0.223633,-110.000000,65.343513,-40.549618
-0.159424,-1.341797,0.295410,-91.938934,56.183205,-35.114502
-0.110596,-1.229980,0.342041,-78.305344,49.801525,-31.923664
-0.097412,-1.121826,0.363770,-69.984734,44.870228,-28.839695
-0.095215,-1.017822,0.380615,-64.442749,40.870228,-27.236641
-0.075928,-0.958740,0.408691,-59.755726,37.862595,-27.267176
-0.053711,-0.911621,0.444580,-56.641220,36.916031,-26.946566
-0.042969,-0.879639,0.443359,-54.564884,36.045803,-27.206106
-0.033691,-0.875244,0.468506,-52.793892,35.755726,-28.595419
-0.029785,-0.879150,0.462891,-50.274811,36.595421,-31.358778
-0.034912,-0.894287,0.437012,-47.541985,37.740459,-34.259541
-0.024170,-0.933838,0.437256,-43.114502,39.648853,-36.702290
-0.020752,-0.992432,0.455078,-36.839695,41.648853,-39.221375
-0.047852,-1.027832,0.473877,-28.625954,42.534351,-40.732826
-0.096924,-1.072021,0.478271,-18.977098,41.969467,-40.778625
-0.121582,-1.107910,0.505859,-7.618320,41.083969,-41.129772
-0.133545,-1.141113,0.511719,4.732824,38.992367,-41.160305
-0.151123,-1.167725,0.503174,17.923664,35.969467,-42.167938
-0.164795,-1.188965,0.498535,31.740458,32.183205,-43.236641
-0.180908,-1.201660,0.490723,45.862595,26.885496,-44.732826
-0.198242,-1.212891,0.477295,60.381680,21.038168,-46.442749
-0.189697,-1.237549,0.466064,76.259544,15.267176,-48.015266
-0.153809,-1.253906,0.475098,93.236641,10.748092,-49.282444
-0.115479,-1.242676,0.473389,110.702293,7.358778,-50.503819
-0.092285,-1.245605,0.481445,128.015274,4.885496,-48.259541
-0.055908,-1.261719,0.473145,146.335876,3.435115,-43.312977
-0.009277,-1.289307,0.470703,165.954193,5.236641,-39.541985
0.046875,-1.323486,0.467773,188.229004,10.000000,-37.557251
0.030762,-1.363037,0.463867,213.541992,15.374045,-34.061069
0.014160,-1.404053,0.449707,240.839691,17.297710,-29.419847
0.007080,-1.424805,0.385498,270.580139,19.358778,-23.480917
-0.027344,-1.430420,0.351074,301.557251,18.992367,-20.244274
-0.080322,-1.428711,0.317383,333.755737,15.160305,-16.152672
-0.095215,-1.411621,0.267334,364.641235,9.480916,-11.267176
-0.086426,-1.436523,0.256592,396.519073,3.755725,-5.465649
-0.065430,-1.476318,0.235596,433.343506,-0.854962,-0.061069
-0.038330,-1.570312,0.181396,475.969452,-4.427481,5.557252
-0.026611,-1.703369,0.099609,500.259552,-6.167939,10.916031
-0.029785,-1.897461,-0.008057,500.259552,-8.061069,16.549618
-0.062744,-2.164062,-0.188721,500.259552,-10.595420,21.007633
-0.137207,-2.389404,-0.338135,500.259552,-14.687023,33.511452
-0.302002,-2.607178,-0.545410,500.259552,-24.534351,52.213741
-0.226318,-2.775391,-0.917480,500.259552,-34.824429,71.862595
-0.314209,-2.799805,-1.313965,500.259552,-56.534351,92.000000
-0.369141,-2.678223,-1.849609,500.259552,-88.595421,109.282440
-0.723877,-2.464111,-2.153809,500.259552,-130.900757,124.778625
-0.036133,-1.850342,-2.935059,500.259552,-156.366409,107.725189
-0.125732,-1.267578,-3.164307,500.259552,-180.656494,81.343513
0.021484,-0.942139,-3.479248,500.259552,-190.671753,47.847328
0.009277,-0.457275,-3.865234,500.259552,-209.083969,12.351145
0.058594,-0.137207,-3.994629,500.259552,-214.732819,-5.618320
0.399170,0.182373,-4.000000,500.259552,-210.854965,-7.938931
0.549316,0.636230,-4.000000,500.259552,-203.129776,-13.022901
0.716064,1.433105,-4.000000,500.259552,-171.267181,-35.832062
1.149414,2.720947,-3.824219,500.259552,-122.427483,-70.198471
1.390625,3.999878,-3.286133,500.259552,-83.587784,-47.267174
1.278076,3.999878,-2.553955,500.259552,-46.167938,-63.236641
1.013916,3.999878,-1.629395,500.259552,-0.564885,-38.595421
1.031006,3.999878,-1.341553,375.969452,52.549618,-68.473282
0.787842,3.999878,-0.760254,248.671753,86.519081,-54.244274
-0.186523,3.999878,-0.084961,156.793900,90.106873,0.000000
-0.514160,3.999878,-0.570557,39.297710,64.198471,-40.656490
-0.078369,3.999878,-0.798828,-54.396946,56.427483,-77.633591
0.156006,3.041748,-0.736816,-110.351143,60.473282,-91.541985
0.213379,1.996826,-0.406250,-136.061066,62.854961,-98.671753
0.199219,1.380859,-0.073242,-139.038162,65.664124,-104.977097
0.259766,0.748047,0.177002,-116.366409,66.198471,-100.549622
0.179199,0.478760,0.284668,-80.580154,67.908394,-99.511452
0.103516,0.393555,0.297852,-44.916031,66.778625,-95.450378
-0.046875,0.480957,0.294922,-16.274809,59.251907,-87.328247
-0.172607,0.647949,0.312988,-1.893130,47.832062,-80.335876
-0.230957,0.756592,0.345215,2.931298,36.152672,-73.526718
-0.195801,0.756104,0.356445,7.496183,25.755726,-65.679390
-0.121338,0.713379,0.341797,15.526717,18.351145,-57.389313
-0.040039,0.689209,0.304932,24.580153,14.671756,-50.854961
0.017578,0.702148,0.272461,33.221375,13.083969,-45.221375
