xacc,yacc,zacc,xgyro,ygyro,zgyro
0.051514,-1.079834,0.163330,0.412214,19.435114,-44.274811
0.067871,-1.055664,0.165527,1.557252,19.557251,-44.015266
0.089600,-1.041748,0.154541,2.732824,20.564886,-43.068703
0.103760,-1.048340,0.151123,3.282443,22.274809,-43.129772
0.085205,-1.050781,0.162598,4.106870,23.709923,-43.496181
0.064941,-1.040039,0.165283,4.961832,23.694656,-43.725189
0.056885,-1.017334,0.175293,5.221374,22.931297,-43.358780
0.058350,-0.983887,0.175293,4.106870,22.244274,-43.083969
0.059326,-0.970215,0.173096,2.045802,21.343512,-42.946564
0.067871,-0.963135,0.162109,-0.580153,21.190840,-42.519085
0.075439,-0.970459,0.168457,-3.251908,21.282442,-42.992367
0.083496,-0.974854,0.176270,-5.358778,21.557251,-43.068703
0.079102,-1.007812,0.183350,-6.076336,21.450382,-43.816795
0.068604,-1.027100,0.196533,-5.694656,21.572519,-44.977100
0.067139,-1.034424,0.200439,-4.656488,21.633587,-44.946564
0.069336,-1.021973,0.197998,-3.633588,21.312977,-44.763359
0.056152,-0.995117,0.187500,-3.877863,20.809160,-44.687023
0.049072,-0.986816,0.177734,-4.122138,20.015266,-44.854961
0.038818,-0.975098,0.169189,-5.404580,18.564886,-44.702290
0.053467,-0.976318,0.176025,-6.549618,17.816793,-44.152672
0.063965,-1.004883,0.162598,-6.961832,18.045801,-43.786259
0.078125,-1.035645,0.174805,-6.183206,18.778625,-44.167938
0.070312,-1.047119,0.161621,-4.488550,19.267176,-44.503819
0.053711,-1.050537,0.151611,-3.038168,19.312977,-44.320610
0.042236,-1.036865,0.156982,-1.221374,18.473282,-43.389313
0.052734,-1.033447,0.169678,-0.396947,17.633587,-42.778625
0.060059,-1.016602,0.173340,0.030534,16.778625,-42.076336
0.062744,-1.005371,0.169434,0.320611,16.519083,-41.893131
0.081543,-1.006348,0.170166,0.213740,17.022902,-41.389313
0.083740,-1.016602,0.179688,0.412214,17.832062,-41.618320
0.087158,-1.032227,0.192871,1.160305,18.259542,-42.748093
0.073730,-1.043945,0.207031,2.488550,18.671755,-43.801525
0.070801,-1.031250,0.213623,3.648855,18.870230,-43.786259
0.076660,-1.005615,0.214111,3.557252,19.129770,-43.755726
0.072021,-0.983154,0.217529,2.503817,19.450382,-43.984734
0.071045,-0.966064,0.208252,0.625954,19.648855,-44.244274
0.069336,-0.958252,0.217529,-1.450382,19.847328,-44.763359
0.065186,-0.965576,0.215820,-2.839695,20.229008,-44.396946
0.072754,-0.976807,0.203613,-3.908397,20.152672,-45.145039
0.059082,-0.994385,0.200928,-4.213740,20.519083,-45.541985
0.060547,-1.003906,0.196045,-3.725191,20.427481,-45.435116
0.059326,-1.015625,0.192139,-2.916031,20.213741,-45.312977
0.061035,-1.023438,0.177002,-1.679389,20.122137,-44.625954
0.060303,-1.033936,0.190674,-0.213740,19.786259,-45.251907
0.055420,-1.033447,0.187744,1.435115,19.236641,-45.709923
0.069824,-1.021973,0.185059,2.595420,19.312977,-44.961834
0.079346,-1.018555,0.175781,3.099237,19.679390,-44.412212
0.089111,-1.004150,0.167969,2.931298,21.007633,-44.412212
0.082275,-0.999756,0.168945,2.015267,21.480917,-44.198475
0.075439,-0.991455,0.167480,0.870229,21.603054,-44.030533
0.058105,-0.988525,0.177490,-0.610687,21.343512,-43.755726
0.060303,-0.990723,0.186279,-1.908397,20.458015,-43.770992
0.062256,-0.991943,0.184082,-2.961832,20.167938,-43.847328
0.067139,-1.002441,0.181885,-3.068702,20.000000,-43.419846
0.072266,-1.025635,0.172607,-2.702290,19.816793,-43.938931
0.067383,-1.038330,0.177734,-1.816794,20.137405,-44.076336
0.069092,-1.038818,0.184326,-0.931298,19.938931,-44.122139
0.059570,-1.033936,0.185547,-0.152672,20.015266,-44.427483
0.063721,-1.022217,0.189697,-0.381679,20.045801,-44.259541
0.067627,-1.010254,0.192871,-0.854962,20.335878,-44.320610
0.073975,-1.012451,0.185547,-0.702290,20.274809,-44.290077
0.067139,-1.021973,0.177002,-0.580153,20.396946,-44.427483
0.082275,-1.020264,0.186523,-0.625954,21.083969,-44.641220
0.071289,-1.007324,0.186279,-0.824427,21.526718,-44.503819
0.078613,-1.002441,0.187744,-1.358779,21.908398,-44.274811
0.065186,-0.996094,0.185547,-1.755725,21.587786,-44.335876
0.062744,-1.009521,0.197266,-1.282443,20.900763,-43.877861
0.071533,-1.018799,0.193359,0.167939,20.671755,-43.603054
0.080322,-1.027588,0.191650,1.893130,20.824427,-44.045803
0.079590,-1.025879,0.200684,3.770992,21.053434,-44.610687
0.075195,-1.027344,0.206299,5.160306,21.267176,-45.312977
0.070068,-1.007324,0.203613,5.984733,21.190840,-44.580154
0.073486,-0.989014,0.205078,5.374046,21.297710,-44.381680
0.077881,-0.973145,0.206543,4.167939,21.022902,-44.824429
0.071289,-0.962891,0.195801,2.091603,21.022902,-45.083969
0.066162,-0.951416,0.199219,-0.687023,20.641222,-44.671757
0.058350,-0.965820,0.209717,-3.251908,19.709923,-45.129772
0.059570,-0.963379,0.206299,-6.137404,19.129770,-44.717556
0.069824,-0.962891,0.205566,-8.335877,18.885496,-44.473282
0.069092,-0.959961,0.196533,-10.748092,18.961832,-44.320610
0.069824,-0.969971,0.202393,-13.343512,19.190840,-44.396946
0.072021,-0.971680,0.194824,-15.526717,19.694656,-44.335876
0.082520,-0.966064,0.196777,-17.603054,20.244274,-43.832062
0.088135,-0.973633,0.177002,-19.664122,21.251909,-43.282444
0.075439,-0.995361,0.181396,-20.015266,21.801527,-42.778625
0.054443,-1.002930,0.187256,-19.862595,21.709923,-41.603054
0.047852,-0.991699,0.199951,-19.755726,20.412214,-40.335876
0.050049,-0.986084,0.209473,-19.572519,19.236641,-39.709923
0.061523,-0.982666,0.219238,-19.541985,18.519083,-39.297710
0.051514,-0.979248,0.222900,-19.618320,17.770992,-39.862595
0.054932,-0.967773,0.232422,-20.076336,17.145039,-40.610687
0.046387,-0.940918,0.214844,-21.343512,16.366413,-39.923664
0.042480,-0.925537,0.184082,-24.030535,15.068703,-40.488548
0.021729,-0.887451,0.173340,-31.114504,13.007633,-41.221375
0.011719,-0.827393,0.158936,-44.106869,9.648855,-42.809162
