xacc,yacc,zacc,xgyro,ygyro,zgyro
1.004395,0.085205,0.078857,7.511450,19.022902,-42.641220
1.007080,0.094482,0.071045,7.572519,18.580153,-42.549618
1.019043,0.103516,0.064697,7.343512,18.488550,-41.923664
1.015869,0.121094,0.052979,7.190840,18.931297,-40.839695
1.029297,0.115967,0.042236,7.267176,19.419847,-39.236641
1.045410,0.104248,0.018799,8.687023,20.458015,-37.419846
1.047852,0.098145,0.033936,9.465649,22.000000,-35.404579
1.056641,0.112793,0.015381,9.526717,23.404581,-34.045803
1.045654,0.118896,0.031494,9.007633,24.458015,-32.885498
1.034668,0.133301,0.025879,7.694656,25.480917,-32.030533
1.033203,0.143311,0.037109,3.923664,25.770992,-32.488548
1.030518,0.151855,0.042480,-0.595420,26.137405,-34.488548
1.022705,0.151367,0.060791,-6.809160,26.610687,-37.511452
1.013916,0.122559,0.056152,-12.213740,26.305344,-40.610687
1.000244,0.068115,0.080078,-15.786260,25.236641,-44.122139
0.989746,0.023926,0.083008,-17.557251,23.297710,-47.450382
0.986816,0.009277,0.079834,-17.908398,21.404581,-50.473282
0.993408,-0.002930,0.086182,-17.297710,19.755726,-52.778625
1.008057,0.008545,0.087402,-15.358779,18.335878,-53.908398
1.024170,0.010498,0.069336,-13.038168,17.984734,-54.580154
1.025391,0.017090,0.054932,-9.954199,18.015266,-53.145039
1.027832,0.027588,0.036377,-6.351145,17.923664,-51.312977
1.054932,0.042480,0.020264,-1.603053,18.687023,-48.992367
1.053955,0.057617,0.004883,2.488550,20.122137,-45.664124
1.058105,0.071289,0.001221,6.625954,21.511450,-42.167938
1.044189,0.077637,0.009033,9.862596,22.259542,-38.946564
1.048828,0.089111,0.007080,12.610687,23.145039,-36.320610
1.055908,0.099609,0.004395,14.778625,24.106871,-34.183205
1.057373,0.107910,0.021484,16.335878,25.022902,-32.396946
1.039551,0.118652,0.027344,16.091602,25.419847,-32.045803
1.031250,0.133789,0.038818,14.427481,24.931297,-32.625954
1.030273,0.140869,0.049072,10.946565,24.793894,-34.961834
1.013184,0.145996,0.057129,6.274809,23.801527,-37.984734
1.009033,0.144531,0.053711,1.129771,22.473282,-41.099236
1.022217,0.152100,0.054688,-4.488550,21.679390,-44.885498
1.024658,0.134766,0.050537,-10.061069,20.992367,-48.687023
1.032227,0.102539,0.035645,-13.832061,20.442749,-51.221375
1.049805,0.070068,0.030273,-15.068703,20.366413,-52.885498
1.058105,0.051758,0.028076,-14.809160,20.167938,-53.435116
1.058350,0.053467,0.015869,-13.938931,20.167938,-53.358780
1.057373,0.043457,0.007568,-12.061069,20.641222,-52.946564
1.072998,0.047607,0.011475,-9.374045,21.465649,-51.648853
1.058594,0.062256,0.010986,-6.916030,22.167938,-49.664124
1.034180,0.087891,0.024170,-4.885496,22.580153,-47.740459
1.027832,0.116211,0.026123,-3.648855,22.305344,-46.229008
1.032715,0.121338,0.024658,-2.015267,22.625954,-43.877861
1.037598,0.119141,0.035889,-0.045802,23.206106,-41.526718
1.033447,0.111816,0.035889,1.893130,23.862595,-39.877861
1.020996,0.108887,0.052246,3.648855,24.091602,-38.427483
1.011963,0.102051,0.063477,5.236641,23.557251,-37.343510
1.005127,0.102051,0.060059,6.366412,23.679390,-37.022900
1.017578,0.103516,0.060791,7.221374,23.465649,-36.625954
0.997803,0.104980,0.071533,7.221374,23.328245,-36.503819
0.993164,0.107910,0.079590,6.809160,22.274809,-37.526718
0.990234,0.103027,0.072998,5.801527,21.206106,-38.335876
0.994873,0.108887,0.075928,3.801527,20.381680,-39.496181
1.000488,0.118896,0.070557,1.389313,20.000000,-41.007633
1.007080,0.114502,0.074219,-1.145038,19.770992,-42.641220
1.010742,0.104736,0.068359,-3.480916,19.618320,-43.862595
1.012939,0.099121,0.064941,-5.374046,19.145039,-45.038166
1.032715,0.099121,0.047852,-6.885496,19.679390,-45.740459
1.033203,0.080322,0.051758,-7.190840,20.427481,-45.664124
1.040527,0.076416,0.033691,-6.503817,21.282442,-44.870228
1.044922,0.060547,0.028320,-4.748092,22.045801,-43.908398
1.041260,0.057129,0.031738,-2.473282,22.412214,-42.503819
1.027588,0.057617,0.042236,-0.793893,22.824427,-41.419846
1.011963,0.068604,0.060547,0.030534,22.152672,-40.778625
1.027832,0.083984,0.048828,0.793893,21.465649,-40.274811
1.025635,0.086670,0.045654,1.419847,21.496183,-39.404579
1.028809,0.079102,0.047852,1.770992,21.358778,-39.038166
1.029541,0.064697,0.049561,2.427481,20.748091,-39.068703
1.034424,0.051270,0.051025,4.106870,20.503817,-38.824429
1.047607,0.044434,0.051758,5.877862,20.702290,-38.458015
1.043945,0.058350,0.061035,6.396946,21.099237,-38.442749
1.021973,0.065430,0.068604,6.167939,20.213741,-39.694656
1.017822,0.065186,0.069336,5.328244,19.099237,-40.732826
1.029297,0.069580,0.063477,4.320611,18.503817,-41.679390
1.046143,0.066650,0.068115,3.221374,18.351145,-42.732826
1.034424,0.074951,0.058105,1.755725,18.229008,-44.076336
1.026367,0.082764,0.047119,-0.290076,18.137405,-45.480915
1.027100,0.095215,0.046387,-2.580153,17.984734,-46.885498
1.028564,0.105469,0.041260,-5.145038,17.938931,-47.954197
1.032959,0.115723,0.024902,-7.007634,18.274809,-48.198475
1.047363,0.106445,0.019531,-7.908397,19.541985,-47.862595
1.057373,0.094971,0.018066,-7.480916,20.946566,-47.053436
1.056152,0.071777,0.010498,-6.213740,21.877863,-46.045803
1.049561,0.041992,0.006104,-4.106870,22.610687,-44.732826
1.034668,0.049561,0.023438,-1.175573,22.625954,-43.679390
1.032959,0.053467,0.037842,0.992366,22.748091,-42.488548
1.018311,0.067627,0.048584,2.534351,22.717558,-41.847328
1.011963,0.084717,0.047119,3.587786,22.076336,-41.511452
1.001465,0.096191,0.079102,3.572519,21.206106,-41.419846
1.000732,0.095459,0.070801,3.557252,19.832062,-41.709923
0.998047,0.100098,0.068359,3.465649,19.251909,-41.755726
1.010010,0.092285,0.061523,3.419847,18.916031,-42.000000
1.016602,0.079346,0.055420,4.015267,18.900763,-41.679390
1.027100,0.065186,0.066650,5.435114,19.114504,-41.358780
1.026367,0.041992,0.071289,7.511450,18.793894,-40.427483
1.018799,0.042236,0.066406,9.053435,18.641222,-40.106869
1.022217,0.039307,0.081299,10.916031,18.503817,-39.633587
1.014893,0.013184,0.085205,13.603053,17.740458,-39.755726
0.994385,0.003174,0.100586,16.396946,16.091602,-38.580154
0.990723,-0.019531,0.094238,20.183207,14.625955,-37.389313
1.019531,-0.220459,0.090332,35.786259,14.045801,-34.229008
1.012207,-0.420898,0.076660,66.076332,12.519084,-22.183207
1.008301,-0.598145,0.058594,106.763359,9.770992,-5.007634
1.023438,-0.781250,0.043945,155.129776,6.580153,12.274809
1.040527,-1.107666,-0.026855,217.984726,2.763359,33.282444
1.054688,-1.342285,-0.114746,293.328247,-2.503817,61.755726
1.084229,-1.536377,-0.205078,382.229004,-8.366412,91.725189
1.216797,-1.574707,-0.367676,473.526703,-13.587787,117.328247
1.253662,-1.532227,-0.457275,500.259552,-19.709923,140.167938
1.210449,-1.404053,-0.620117,500.259552,-27.923664,162.229004
1.195557,-1.339111,-0.754883,500.259552,-37.541985,179.816788
1.231445,-1.138672,-0.880127,500.259552,-46.732826,192.580154
1.217529,-1.002197,-1.031738,500.259552,-56.519085,199.526718
1.273438,-0.840332,-1.134766,500.259552,-64.366409,196.351151
1.292725,-0.725098,-1.181152,500.259552,-68.549622,186.000000
1.281738,-0.567871,-1.204346,500.259552,-70.030533,174.213745
1.308350,-0.364990,-1.166016,500.259552,-66.977097,154.778625
1.307617,-0.102783,-1.055420,500.259552,-60.366413,130.229004
1.257568,0.044189,-0.904785,500.259552,-51.557251,109.236641
1.197998,0.003418,-0.820557,500.259552,-42.854961,89.343513
1.148193,-0.008301,-0.745850,500.259552,-36.687023,72.793892
1.063721,0.077148,-0.649414,500.259552,-34.183205,58.549618
1.053955,0.193848,-0.569092,500.259552,-30.244274,41.404579
1.116943,0.274170,-0.486816,500.259552,-20.519083,22.473282
1.214844,0.289795,-0.463135,500.259552,-6.412214,5.083970
1.326416,0.310303,-0.416260,473.145050,10.900764,-7.328244
1.375000,0.302002,-0.338379,424.458008,29.694656,-17.893129
1.281738,0.255127,-0.203125,380.625946,44.015266,-26.000000
1.145264,0.209473,-0.070557,342.717560,52.229008,-27.694656
1.086426,0.176758,0.070068,309.664124,57.755726,-26.809160
1.012939,0.132812,0.222412,281.923676,59.389313,-27.343512
0.928223,0.092285,0.336670,256.122131,56.473282,-29.175573
0.842529,0.053467,0.420166,232.290070,48.748093,-32.458015
0.781250,-0.024902,0.497314,210.854965,38.656490,-38.045803
0.750977,-0.078857,0.522949,192.671753,27.770992,-43.801525
0.733398,-0.120117,0.529785,176.183212,16.442749,-49.312977
0.722412,-0.137939,0.524414,159.984726,5.343512,-56.564884
0.752930,-0.126709,0.505615,143.404587,-3.145038,-64.290077
0.770752,-0.127930,0.468994,125.893127,-10.167939,-71.801529
0.818359,-0.143311,0.401367,109.496185,-15.175572,-76.412216
0.868164,-0.143799,0.337402,92.916031,-17.908398,-80.351143
0.904053,-0.121826,0.293945,76.503815,-17.694656,-85.557251
1.006348,-0.115479,0.213379,62.366413,-13.511451,-88.488548
0.993652,0.045166,0.205078,38.305344,-13.725191,-92.732826
0.925293,-0.017090,0.209961,20.916031,-17.664122,-98.885498
1.013184,0.003174,0.175781,5.099236,-13.679389,-100.473282
1.031982,0.019531,0.169678,-9.007633,-9.083969,-98.122139
1.003662,-0.003418,0.145752,-19.709923,-7.526718,-97.022903
0.996826,-0.005371,0.137939,-30.183207,-7.862596,-94.534348
0.982178,-0.014160,0.114502,-39.129772,-8.473283,-91.374046
1.002930,-0.021729,0.096680,-46.595421,-7.740458,-88.076332
1.060059,0.000732,0.075439,-54.351147,-4.167939,-84.595421
1.079834,0.031250,0.073975,-63.648853,0.534351,-81.938934
1.073242,0.079590,0.060303,-76.152672,4.473282,-80.931297
1.095703,0.117920,0.041016,-90.213737,8.717557,-81.053436
1.108887,0.174561,0.046143,-106.549622,14.335877,-82.427483
1.132812,0.214600,0.021973,-122.106873,20.916031,-81.480919
1.160645,0.276855,0.027100,-142.030533,28.366413,-80.351143
1.150391,0.393311,0.049316,-165.679382,34.748093,-81.129768
1.109375,0.501465,0.095947,-193.175568,39.603054,-81.419846
1.030518,0.661133,0.140137,-228.977097,40.870228,-81.618324
0.962158,0.924561,0.197021,-276.839691,38.916031,-81.251907
0.900391,1.170898,0.204834,-337.160309,35.877861,-85.679390
0.873047,1.459717,0.173340,-412.916016,31.251909,-89.175575
0.924072,1.679199,0.111816,-499.404572,28.305344,-104.106873
0.890137,1.779785,-0.029785,-500.274811,25.572519,-121.938934
0.812988,1.800049,-0.266113,-500.274811,18.290077,-135.648849
0.813232,1.812012,-0.526123,-500.274811,7.770992,-145.404587
0.885254,1.608398,-0.869141,-500.274811,-0.259542,-157.847336
0.903076,1.299561,-1.162109,-500.274811,-6.351145,-172.732819
0.972656,0.959473,-1.432861,-500.274811,-11.969465,-186.122131
1.013184,0.632812,-1.656250,-500.274811,-17.709923,-201.572525
1.121338,0.264893,-1.867676,-500.274811,-21.603054,-214.702286
1.258301,-0.090576,-1.966064,-500.274811,-21.923664,-226.992371
1.394531,-0.366943,-1.994873,-500.274811,-18.076336,-236.305344
1.471436,-0.693604,-1.983154,-500.274811,-11.022901,-238.656494
1.480713,-1.035400,-1.906982,-500.274811,-3.160305,-233.145035
1.568848,-1.239746,-1.776855,-500.274811,5.709924,-224.702286
1.603271,-1.389893,-1.600098,-500.274811,16.473282,-210.763351
1.594727,-1.476318,-1.380615,-500.274811,28.549618,-192.732819
1.587646,-1.512207,-1.197510,-500.274811,42.152672,-172.534348
1.489014,-1.485596,-0.916016,-486.961823,52.961834,-150.198471
1.415771,-1.392578,-0.659668,-410.076324,60.045803,-130.381683
1.274170,-1.216064,-0.361084,-339.022888,61.374046,-110.900764
1.115723,-0.927490,-0.113281,-283.587799,54.625954,-95.480919
1.014160,-0.739258,0.031250,-240.381683,41.908398,-86.748093
0.985107,-0.560059,0.122803,-207.221375,30.320610,-78.610687
1.004395,-0.479492,0.143799,-178.259537,20.946566,-70.793892
1.052246,-0.376953,0.104004,-157.282440,14.625955,-66.809158
1.100830,-0.331787,0.048096,-139.893127,9.679389,-64.396950
1.135986,-0.317627,-0.000244,-123.618324,7.801527,-61.618320
1.179932,-0.317139,-0.057861,-107.618324,9.206107,-58.610687
1.196045,-0.324951,-0.095947,-92.183205,11.969465,-55.404579
1.204834,-0.335449,-0.141846,-75.572517,14.778625,-51.954197
